Ref,Choice R3,Integration [HH] R3,Total Depth R3,Choice R3 normal,Integration [HH] R3 normal,Total Depth R3 normal
476,22,1.6261337,34,0.135802469,0.621658316,0.222222222
477,26,1.6828449,39,0.160493827,0.648928566,0.261904762
478,14,1.3006579,29,0.086419753,0.465149435,0.182539683
479,8,1,20,0.049382716,0.320574534,0.111111111
480,6,0.8619656,15,0.037037037,0.254199063,0.071428571
481,6,0.8619656,15,0.037037037,0.254199063,0.071428571
482,8,1.0207884,23,0.049382716,0.330570882,0.134920635
483,16,1.3873683,28,0.098765432,0.506845154,0.174603175
484,32,1.6261337,34,0.197530864,0.621658316,0.222222222
485,14,1.3076391,32,0.086419753,0.468506427,0.206349206
486,10,1.1561403,31,0.061728395,0.395656441,0.198412698
487,16,1.4135897,43,0.098765432,0.519454024,0.293650794
488,16,1.550553,32,0.098765432,0.585314444,0.206349206
489,16,1.3873683,28,0.098765432,0.506845154,0.174603175
490,8,1.0207884,23,0.049382716,0.330570882,0.134920635
491,6,0.8870222,18,0.037037037,0.266247825,0.095238095
492,8,1.0207884,23,0.049382716,0.330570882,0.134920635
493,16,1.3938289,37,0.098765432,0.50995181,0.246031746
494,20,1.6132691,37,0.12345679,0.615472221,0.246031746
495,29,1.6828449,39,0.179012346,0.648928566,0.261904762
496,24,1.6132691,37,0.148148148,0.615472221,0.246031746
497,41,1.7841618,64,0.25308642,0.697647993,0.46031746
498,60,1.9310595,70,0.37037037,0.768285487,0.507936508
499,39,1.7325417,62,0.240740741,0.672825859,0.444444444
500,60,1.9310595,70,0.37037037,0.768285487,0.507936508
501,16,1.4028426,40,0.098765432,0.514286154,0.26984127
502,8,1.0207884,23,0.049382716,0.330570882,0.134920635
503,6,0.8619656,15,0.037037037,0.254199063,0.071428571
504,6,0.8619656,15,0.037037037,0.254199063,0.071428571
505,8,0.98558021,17,0.049382716,0.313640608,0.087301587
506,12,1.2222222,18,0.074074074,0.427432702,0.095238095
507,32,1.6071428,49,0.197530864,0.612526317,0.341269841
508,28,1.606352,40,0.172839506,0.612146052,0.26984127
509,29,1.6132691,37,0.179012346,0.615472221,0.246031746
510,16,1.3873369,34,0.098765432,0.506830055,0.222222222
511,8,1.0207884,23,0.049382716,0.330570882,0.134920635
512,6,0.8619656,15,0.037037037,0.254199063,0.071428571
513,6,0.84912294,12,0.037037037,0.248023519,0.047619048
514,6,0.84912294,12,0.037037037,0.248023519,0.047619048
515,6,0.8619656,15,0.037037037,0.254199063,0.071428571
516,8,1.0207884,23,0.049382716,0.330570882,0.134920635
517,16,1.3873369,34,0.098765432,0.506830055,0.222222222
518,17,1.3873369,34,0.104938272,0.506830055,0.222222222
519,17,1.4666082,39,0.104938272,0.544948596,0.261904762
520,16,1.3845592,31,0.098765432,0.505494365,0.198412698
521,8,1,20,0.049382716,0.320574534,0.111111111
522,4,0.69804502,10,0.024691358,0.175375917,0.031746032
523,0,0.33333334,6,0,0,0
524,31,1.6261337,34,0.191358025,0.621658316,0.222222222
525,28,1.550553,32,0.172839506,0.585314444,0.206349206
526,40,1.7325417,62,0.24691358,0.672825859,0.444444444
527,18,1.4724894,42,0.111111111,0.54777664,0.285714286
528,8,1.0445806,26,0.049382716,0.342011642,0.158730159
529,6,0.8619656,15,0.037037037,0.254199063,0.071428571
530,6,0.84912294,12,0.037037037,0.248023519,0.047619048
531,6,0.84912294,12,0.037037037,0.248023519,0.047619048
532,6,0.84912294,12,0.037037037,0.248023519,0.047619048
533,6,0.84912294,12,0.037037037,0.248023519,0.047619048
534,6,0.84912294,12,0.037037037,0.248023519,0.047619048
535,6,0.84912294,12,0.037037037,0.248023519,0.047619048
536,6,0.84912294,12,0.037037037,0.248023519,0.047619048
537,6,0.84912294,12,0.037037037,0.248023519,0.047619048
538,6,0.8619656,15,0.037037037,0.254199063,0.071428571
539,8,0.98558021,17,0.049382716,0.313640608,0.087301587
540,12,1.2222222,18,0.074074074,0.427432702,0.095238095
541,49,1.8959359,42,0.302469136,0.751395889,0.285714286
542,0,1.0207884,23,0,0.330570882,0.134920635
543,13,1.3006579,29,0.080246914,0.465149435,0.182539683
544,17,1.4666082,39,0.104938272,0.544948596,0.261904762
545,16,1.3873369,34,0.098765432,0.506830055,0.222222222
546,8,1.0207884,23,0.049382716,0.330570882,0.134920635
547,6,0.8619656,15,0.037037037,0.254199063,0.071428571
548,6,0.8619656,15,0.037037037,0.254199063,0.071428571
549,8,0.98558021,17,0.049382716,0.313640608,0.087301587
550,12,1.2222222,18,0.074074074,0.427432702,0.095238095
551,43,1.8597906,48,0.265432099,0.734014995,0.333333333
552,11,1.4635203,36,0.067901235,0.543463743,0.238095238
553,3,1,20,0.018518519,0.320574534,0.111111111
554,4,1.1191936,25,0.024691358,0.377890184,0.150793651
555,17,1.6734514,42,0.104938272,0.64441159,0.285714286
556,36,1.6666666,48,0.222222222,0.641149039,0.333333333
557,39,1.7379411,44,0.240740741,0.675422224,0.301587302
558,64,1.975305,78,0.395061728,0.789561458,0.571428571
559,24,1.4635203,36,0.148148148,0.543463743,0.238095238
560,16,1.3076391,32,0.098765432,0.468506427,0.206349206
561,20,1.4644111,33,0.12345679,0.543892094,0.214285714
562,28,1.6734514,42,0.172839506,0.64441159,0.285714286
563,20,1.3873369,34,0.12345679,0.506830055,0.222222222
564,0,1.4666082,39,0,0.544948596,0.261904762
565,47,1.9565217,44,0.290123457,0.780529286,0.301587302
566,24,1.5154221,24,0.148148148,0.568421336,0.142857143
567,0,1.1087778,16,0,0.372881623,0.079365079
568,16,1.4783703,14,0.098765432,0.55060454,0.063492063
569,0,0.84912294,12,0,0.248023519,0.047619048
570,0,1.4635203,36,0,0.543463743,0.238095238
571,21,1.606352,40,0.12962963,0.612146052,0.26984127
572,13,1.3304729,38,0.080246914,0.47948633,0.253968254
573,18,1.5598243,53,0.111111111,0.589772658,0.373015873
574,40,1.7379411,44,0.24691358,0.675422224,0.301587302
575,36,1.6684235,45,0.222222222,0.641993865,0.30952381
576,0,1.2552096,36,0,0.443295083,0.238095238
577,0,1.4382962,49,0,0.531334436,0.341269841
578,54,1.8489804,51,0.333333333,0.728816782,0.357142857
579,52,1.8861139,62,0.320987654,0.746672864,0.444444444
580,44,1.7812788,58,0.271604938,0.696261669,0.412698413
581,0,1.3006579,29,0,0.465149435,0.182539683
582,12,1.3873683,28,0.074074074,0.506845154,0.174603175
583,0,0.76619166,16,0,0.208145033,0.079365079
584,30,1.6037242,43,0.185185185,0.610882443,0.293650794
585,36,1.7812788,58,0.222222222,0.696261669,0.412698413
586,38,1.7572933,30,0.234567901,0.684727958,0.19047619
587,10,1.1492875,13,0.061728395,0.392361191,0.055555556
588,8,0.98558021,17,0.049382716,0.313640608,0.087301587
589,8,1.0207884,23,0.049382716,0.330570882,0.134920635
590,14,1.3076391,32,0.086419753,0.468506427,0.206349206
591,0,0.84912294,12,0,0.248023519,0.047619048
592,10,1.1492875,13,0.061728395,0.392361191,0.055555556
593,8,0.98558021,17,0.049382716,0.313640608,0.087301587
594,8,1.0207884,23,0.049382716,0.330570882,0.134920635
595,14,1.3076391,32,0.086419753,0.468506427,0.206349206
596,36,1.6828449,39,0.222222222,0.648928566,0.261904762
597,28,1.550553,32,0.172839506,0.585314444,0.206349206
598,20,1.4803609,45,0.12345679,0.551561744,0.30952381
599,20,1.4724894,42,0.12345679,0.54777664,0.285714286
600,28,1.5405476,35,0.172839506,0.580503229,0.23015873
601,0,1.0445806,26,0,0.342011642,0.158730159
602,22,1.4896638,48,0.135802469,0.556035153,0.333333333
603,28,1.6700469,54,0.172839506,0.642774496,0.380952381
604,22,1.4803609,45,0.135802469,0.551561744,0.30952381
605,26,1.6037242,43,0.160493827,0.610882443,0.293650794
606,78,2.0186343,80,0.481481481,0.810396863,0.587301587
607,28,1.6700469,54,0.172839506,0.642774496,0.380952381
608,22,1.5,51,0.135802469,0.561005437,0.357142857
609,36,1.6666666,48,0.222222222,0.641149039,0.333333333
610,33,1.8328277,40,0.203703704,0.721049566,0.26984127
611,23,1.7307693,47,0.141975309,0.671973579,0.325396825
612,36,1.6700469,54,0.222222222,0.642774496,0.380952381
613,27,1.7307693,47,0.166666667,0.671973579,0.325396825
614,40,1.7265038,56,0.24691358,0.669922463,0.396825397
615,44,1.7821976,55,0.271604938,0.696703485,0.388888889
616,48,1.7909094,49,0.296296296,0.700892656,0.341269841
617,36,1.6741856,57,0.222222222,0.644764639,0.404761905
618,40,1.7426945,68,0.24691358,0.677707953,0.492063492
619,68,2.019321,89,0.419753086,0.810727071,0.658730159
620,0,1.1365665,28,0,0.386244148,0.174603175
621,37,1.9341822,47,0.228395062,0.769787074,0.325396825
622,18,1.6042534,46,0.111111111,0.611136915,0.317460317
623,20,1.6666666,48,0.12345679,0.641149039,0.333333333
624,54,1.8962001,56,0.333333333,0.751522933,0.396825397
625,49,1.9594067,55,0.302469136,0.781916572,0.388888889
626,0,1.5364467,38,0,0.578531263,0.253968254
627,40,1.7372102,65,0.24691358,0.675070762,0.468253968
628,50,1.8489804,51,0.308641975,0.728816782,0.357142857
629,29,1.8328277,40,0.179012346,0.721049566,0.26984127
630,45,2.0788085,35,0.277777778,0.839332338,0.23015873
631,13,1.8979635,34,0.080246914,0.752370884,0.222222222
632,21,1.7669872,38,0.12962963,0.689389384,0.253968254
633,28,1.6008096,26,0.172839506,0.609480923,0.158730159
634,16,1.4244281,22,0.098765432,0.524665797,0.126984127
635,6,0.8870222,18,0.037037037,0.266247825,0.095238095
636,0,0.42239243,9,0,0.042825115,0.023809524
637,0,0.8619656,15,0,0.254199063,0.071428571
638,24,1.6042534,46,0.148148148,0.611136915,0.317460317
639,16,1.3304729,38,0.098765432,0.47948633,0.253968254
640,52,1.8489804,51,0.320987654,0.728816782,0.357142857
641,12,1.2671746,15,0.074074074,0.449048595,0.071428571
642,15,1.3270249,20,0.092592593,0.477828318,0.111111111
643,7,1.1492875,13,0.043209877,0.392361191,0.055555556
644,5,0.98510355,14,0.030864198,0.3134114,0.063492063
645,6,0.98558021,17,0.037037037,0.313640608,0.087301587
646,11,1.2063863,21,0.067901235,0.419817823,0.119047619
647,0,0.33333334,6,0,0,0
648,4,0.70398736,7,0.024691358,0.178233361,0.007936508
649,6,0.87255627,9,0.037037037,0.259291712,0.023809524
650,6,0.84912294,12,0.037037037,0.248023519,0.047619048
651,6,0.8619656,15,0.037037037,0.254199063,0.071428571
652,8,1,20,0.049382716,0.320574534,0.111111111
653,14,1.2989333,26,0.086419753,0.464320141,0.158730159
654,0,1,20,0,0.320574534,0.111111111
655,12,1.2052853,24,0.074074074,0.419288394,0.142857143
656,10,1.1365665,28,0.061728395,0.386244148,0.174603175
657,16,1.4028426,40,0.098765432,0.514286154,0.26984127
658,17,1.5405476,35,0.104938272,0.580503229,0.23015873
659,18,1.6132691,37,0.111111111,0.615472221,0.246031746
660,24,1.4644111,33,0.148148148,0.543892094,0.214285714
661,31,1.6981779,36,0.191358025,0.65630162,0.238095238
662,23,1.7669872,38,0.141975309,0.689389384,0.253968254
663,32,1.7925211,35,0.197530864,0.701667661,0.23015873
664,7,1.6132691,37,0.043209877,0.615472221,0.246031746
665,24,1.6981779,36,0.148148148,0.65630162,0.238095238
666,22,1.6981779,36,0.135802469,0.65630162,0.238095238
667,40,1.7288883,59,0.24691358,0.671069078,0.420634921
668,32,1.6071428,49,0.197530864,0.612526317,0.341269841
669,36,1.6734514,42,0.222222222,0.64441159,0.285714286
670,20,1.5405476,35,0.12345679,0.580503229,0.23015873
671,10,1.1365665,28,0.061728395,0.386244148,0.174603175
672,8,1.0697098,29,0.049382716,0.354095314,0.182539683
673,16,1.4135897,43,0.098765432,0.519454024,0.293650794
674,33,1.7909094,49,0.203703704,0.700892656,0.341269841
675,14,1.606352,40,0.086419753,0.612146052,0.26984127
676,17,1.6666666,48,0.104938272,0.641149039,0.333333333
677,26,1.606352,40,0.160493827,0.612146052,0.26984127
678,22,1.4666082,39,0.135802469,0.544948596,0.261904762
679,28,1.7307693,47,0.172839506,0.671973579,0.325396825
680,32,1.9565217,44,0.197530864,0.780529286,0.301587302
681,23,1.7257152,53,0.141975309,0.669543256,0.373015873
682,36,1.6794915,60,0.222222222,0.647316044,0.428571429
683,24,1.9244691,39,0.148148148,0.765116415,0.261904762
684,16,1.6261337,34,0.098765432,0.621658316,0.222222222
685,24,1.7269484,50,0.148148148,0.670136255,0.349206349
686,0,1.1191936,25,0,0.377890184,0.150793651
687,44,1.7963344,73,0.271604938,0.703501332,0.531746032
688,0,0.88468331,25,0,0.265123142,0.150793651
689,18,1.6132691,37,0.111111111,0.615472221,0.246031746
690,12,1.2222222,18,0.074074074,0.427432702,0.095238095
691,8,0.98558021,17,0.049382716,0.313640608,0.087301587
692,6,0.8870222,18,0.037037037,0.266247825,0.095238095
693,8,1,20,0.049382716,0.320574534,0.111111111
694,14,1.31797,35,0.086419753,0.473474162,0.23015873
695,12,1.2063863,21,0.074074074,0.419817823,0.119047619
696,10,1.1191936,25,0.061728395,0.377890184,0.150793651
697,14,1.2989333,26,0.086419753,0.464320141,0.158730159
698,30,1.7269484,50,0.185185185,0.670136255,0.349206349
699,22,1.4896638,48,0.135802469,0.556035153,0.333333333
700,47,1.8597906,48,0.290123457,0.734014995,0.333333333
701,21,1.6734514,42,0.12962963,0.64441159,0.285714286
702,8,1.1561403,31,0.049382716,0.395656441,0.198412698
703,7,1.0445806,26,0.043209877,0.342011642,0.158730159
704,15,1.3873369,34,0.092592593,0.506830055,0.222222222
705,30,1.6037242,43,0.185185185,0.610882443,0.293650794
706,17,1.4666082,39,0.104938272,0.544948596,0.261904762
707,6,1.0445806,26,0.037037037,0.342011642,0.158730159
708,5,1.0207884,23,0.030864198,0.330570882,0.134920635
709,13,1.3873369,34,0.080246914,0.506830055,0.222222222
710,33,1.6734514,42,0.203703704,0.64441159,0.285714286
711,0,0.33333334,6,0,0,0
712,4,0.70398736,7,0.024691358,0.178233361,0.007936508
713,6,0.87255627,9,0.037037037,0.259291712,0.023809524
714,6,0.8619656,15,0.037037037,0.254199063,0.071428571
715,8,0.98558021,17,0.049382716,0.313640608,0.087301587
716,12,1.2063863,21,0.074074074,0.419817823,0.119047619
717,12,1.2052853,24,0.074074074,0.419288394,0.142857143
718,10,1.1191936,25,0.061728395,0.377890184,0.150793651
719,14,1.3057258,23,0.086419753,0.467586394,0.134920635
720,15,1.3938289,37,0.092592593,0.50995181,0.246031746
721,19,1.4724894,42,0.117283951,0.54777664,0.285714286
722,28,1.6037242,43,0.172839506,0.610882443,0.293650794
723,35,1.6673985,51,0.216049383,0.641500982,0.357142857
724,16,1.3938289,37,0.098765432,0.50995181,0.246031746
725,8,1.0207884,23,0.049382716,0.330570882,0.134920635
726,6,0.8870222,18,0.037037037,0.266247825,0.095238095
727,8,0.98558021,17,0.049382716,0.313640608,0.087301587
728,12,1.2063863,21,0.074074074,0.419817823,0.119047619
729,32,1.6042534,46,0.197530864,0.611136915,0.317460317
730,84,2.0789747,70,0.518518519,0.839412257,0.507936508
731,0,1.5,51,0,0.561005437,0.357142857
732,44,1.7812788,58,0.271604938,0.696261669,0.412698413
733,96,2.1594694,77,0.592592593,0.878119084,0.563492063
734,40,1.8362781,69,0.24691358,0.722708731,0.5
735,14,1.6857162,63,0.086419753,0.650309264,0.452380952
736,2,1.1561403,31,0.012345679,0.395656441,0.198412698
737,8,1.4028426,40,0.049382716,0.514286154,0.26984127
738,38,1.7288883,59,0.234567901,0.671069078,0.420634921
739,36,1.6700469,54,0.222222222,0.642774496,0.380952381
740,32,1.6042534,46,0.197530864,0.611136915,0.317460317
741,20,1.4803609,45,0.12345679,0.551561744,0.30952381
742,22,1.5598243,53,0.135802469,0.589772658,0.373015873
743,36,1.6666666,48,0.222222222,0.641149039,0.333333333
744,54,1.9565217,44,0.333333333,0.780529286,0.301587302
745,26,1.7495173,41,0.160493827,0.680988777,0.277777778
746,12,1.2906152,42,0.074074074,0.460320284,0.285714286
747,14,1.2989333,26,0.086419753,0.464320141,0.158730159
748,29,1.8328277,40,0.179012346,0.721049566,0.26984127
749,17,1.6261337,34,0.104938272,0.621658316,0.222222222
750,33,1.8294003,32,0.203703704,0.71940146,0.206349206
751,24,1.4644111,33,0.148148148,0.543892094,0.214285714
752,0,0.88468331,25,0,0.265123142,0.150793651
753,18,1.6474625,31,0.111111111,0.631914521,0.198412698
754,29,1.8828143,29,0.179012346,0.745086213,0.182539683
755,38,1.9174613,50,0.234567901,0.761746632,0.349206349
756,29,1.9633191,36,0.179012346,0.783797896,0.238095238
757,38,1.8839605,71,0.234567901,0.745637376,0.515873016
758,56,1.8861139,62,0.345679012,0.746672864,0.444444444
759,36,1.8369439,57,0.222222222,0.723028889,0.404761905
760,40,1.7307693,47,0.24691358,0.671973579,0.325396825
761,36,1.6666666,48,0.222222222,0.641149039,0.333333333
762,20,1.3845592,31,0.12345679,0.505494365,0.198412698
763,0,1.1,19,0,0.368660715,0.103174603
764,16,1.375,17,0.098765432,0.500897711,0.087301587
765,0,0.98558021,17,0,0.313640608,0.087301587
766,12,1.2063863,21,0.074074074,0.419817823,0.119047619
767,10,1.1,19,0.061728395,0.368660715,0.103174603
768,10,1.1058542,22,0.061728395,0.371475776,0.126984127
769,14,1.3057258,23,0.086419753,0.467586394,0.134920635
770,8,1.0445806,26,0.049382716,0.342011642,0.158730159
771,10,1.1561403,31,0.061728395,0.395656441,0.198412698
772,22,1.6132691,37,0.135802469,0.615472221,0.246031746
773,18,1.3938289,37,0.111111111,0.50995181,0.246031746
774,24,1.6042534,46,0.148148148,0.611136915,0.317460317
775,20,1.4244281,22,0.12345679,0.524665797,0.126984127
776,40,1.8,46,0.24691358,0.705263979,0.317460317
777,15,1.6261337,34,0.092592593,0.621658316,0.222222222
778,6,1.3076391,32,0.037037037,0.468506427,0.206349206
779,13,1.5405476,35,0.080246914,0.580503229,0.23015873
780,42,1.8959359,42,0.259259259,0.751395889,0.285714286
781,26,1.6132691,37,0.160493827,0.615472221,0.246031746
782,18,1.2989333,26,0.111111111,0.464320141,0.158730159
783,0,1.4644111,33,0,0.543892094,0.214285714
784,29,1.8599865,37,0.179012346,0.734109196,0.246031746
785,33,1.8828143,29,0.203703704,0.745086213,0.182539683
786,30,1.7925211,35,0.185185185,0.701667661,0.23015873
787,16,1.4028426,40,0.098765432,0.514286154,0.26984127
788,12,1.2552096,36,0.074074074,0.443295083,0.238095238
789,20,1.5364467,38,0.12345679,0.578531263,0.253968254
790,18,1.569167,29,0.111111111,0.594265206,0.182539683
791,20,1.550553,32,0.12345679,0.585314444,0.206349206
792,8,1,20,0.049382716,0.320574534,0.111111111
793,0,0.49860358,12,0,0.079472146,0.047619048
794,20,1.5405476,35,0.12345679,0.580503229,0.23015873
795,10,1.1058542,22,0.061728395,0.371475776,0.126984127
796,4,0.72781962,13,0.024691358,0.189693385,0.055555556
797,0,0.33333334,6,0,0,0
798,23,1.6261337,34,0.141975309,0.621658316,0.222222222
799,13,1.471094,30,0.080246914,0.547105646,0.19047619
800,6,1.1365665,28,0.037037037,0.386244148,0.174603175
801,11,1.3845592,31,0.067901235,0.505494365,0.198412698
802,19,1.5364467,38,0.117283951,0.578531263,0.253968254
803,22,1.5992693,65,0.135802469,0.608740252,0.468253968
804,22,1.5785179,59,0.135802469,0.598761696,0.420634921
805,58,1.9373348,85,0.358024691,0.771303039,0.626984127
806,40,1.7257152,53,0.24691358,0.669543256,0.373015873
807,18,1.4666082,39,0.111111111,0.544948596,0.261904762
808,8,1.0697098,29,0.049382716,0.354095314,0.182539683
809,8,1.0697098,29,0.049382716,0.354095314,0.182539683
810,18,1.4635203,36,0.111111111,0.543463743,0.238095238
811,42,1.7307693,47,0.259259259,0.671973579,0.325396825
812,14,1.2989333,26,0.086419753,0.464320141,0.158730159
813,8,1.0445806,26,0.049382716,0.342011642,0.158730159
814,10,1.1561403,31,0.061728395,0.395656441,0.198412698
815,22,1.6037242,43,0.135802469,0.610882443,0.293650794
816,14,1.2989333,26,0.086419753,0.464320141,0.158730159
817,8,1.0207884,23,0.049382716,0.330570882,0.134920635
818,8,1,20,0.049382716,0.320574534,0.111111111
819,12,1.2222222,18,0.074074074,0.427432702,0.095238095
820,46,1.7909094,49,0.283950617,0.700892656,0.341269841
821,22,1.6037242,43,0.135802469,0.610882443,0.293650794
822,10,1.1561403,31,0.061728395,0.395656441,0.198412698
823,8,1.0207884,23,0.049382716,0.330570882,0.134920635
824,12,1.2222222,18,0.074074074,0.427432702,0.095238095
825,36,1.6673985,51,0.222222222,0.641500982,0.357142857
826,14,1.3006579,29,0.086419753,0.465149435,0.182539683
827,10,1.1191936,25,0.061728395,0.377890184,0.150793651
828,12,1.2052853,24,0.074074074,0.419288394,0.142857143
829,28,1.550553,32,0.172839506,0.585314444,0.206349206
830,20,1.5364467,38,0.12345679,0.578531263,0.253968254
831,12,1.2552096,36,0.074074074,0.443295083,0.238095238
832,16,1.3873369,34,0.098765432,0.506830055,0.222222222
833,26,1.6132691,37,0.160493827,0.615472221,0.246031746
834,20,1.3873369,34,0.12345679,0.506830055,0.222222222
835,16,1.31797,35,0.098765432,0.473474162,0.23015873
836,20,1.4644111,33,0.12345679,0.543892094,0.214285714
837,0,1.1981546,37,0,0.415859513,0.246031746
838,32,1.6118186,52,0.197530864,0.614774731,0.365079365
839,10,1.6261337,34,0.061728395,0.621658316,0.222222222
840,26,1.7217885,33,0.160493827,0.667655056,0.214285714
841,10,1.6261337,34,0.061728395,0.621658316,0.222222222
842,21,1.6261337,34,0.12962963,0.621658316,0.222222222
843,20,1.6981779,36,0.12345679,0.65630162,0.238095238
844,23,1.6828449,39,0.141975309,0.648928566,0.261904762
