Ref,Choice R3,Integration [HH] R3,Total Connectivity R3,Choice R3,Integration [HH] R3,Total Connectivity R3
936,0,0.49860358,15,0,0.062189757,0.017817372
937,14,1.3057258,32,0.016969697,0.365902842,0.055679287
938,8,1,24,0.00969697,0.250860877,0.037861915
939,6,0.8619656,19,0.007272727,0.198919731,0.026726058
940,6,0.87255627,12,0.007272727,0.202904908,0.011135857
941,4,0.70398736,9,0.004848485,0.13947389,0.004454343
942,0,0.33333334,7,0,0,0
943,0,0.42239243,12,0,0.033512163,0.011135857
944,15,1.4255327,89,0.018181818,0.410985139,0.182628062
945,26,1.5365106,64,0.031515152,0.452745159,0.126948775
946,80,1.9594067,108,0.096969697,0.611877291,0.224944321
947,26,1.7429876,176,0.031515152,0.530440662,0.376391982
948,8,1.2409762,83,0.00969697,0.34153813,0.169265033
949,21,1.7429876,175,0.025454545,0.530440662,0.374164811
950,7,1.0697098,64,0.008484848,0.27709207,0.126948775
951,7,1.0207884,36,0.008484848,0.258683372,0.064587973
952,5,1.0697098,63,0.006060606,0.27709207,0.124721604
953,27,1.8918658,47,0.032727273,0.586462236,0.08908686
954,4,1.1191936,40,0.004848485,0.295712394,0.073496659
955,21,1.8918658,47,0.025454545,0.586462236,0.08908686
956,11,1.7925211,61,0.013333333,0.549079688,0.120267261
957,17,1.6008096,47,0.020606061,0.476940315,0.08908686
958,33,1.7925211,61,0.04,0.549079688,0.120267261
959,5,1.1561403,47,0.006060606,0.309615117,0.08908686
960,2,1.1058542,38,0.002424242,0.290692894,0.069042316
961,4,1.1191936,40,0.004848485,0.295712394,0.073496659
962,8,1.5364467,61,0.00969697,0.452721114,0.120267261
963,0,1.3304729,59,0,0.375214961,0.115812918
964,29,1.6734514,72,0.035151515,0.504274794,0.144766147
965,4,1.2052853,41,0.004848485,0.328107954,0.075723831
966,3,1.4255327,72,0.003636364,0.410985139,0.144766147
967,14,1.6734514,72,0.016969697,0.504274794,0.144766147
968,0,1.0445806,41,0,0.26763617,0.075723831
969,0,1.0445806,41,0,0.26763617,0.075723831
970,45,1.9051077,75,0.054545455,0.591445048,0.151447661
971,3,1.2196002,56,0.003636364,0.333494527,0.109131403
972,3,1.5517242,70,0.003636364,0.458469905,0.140311804
973,56,1.8135039,68,0.067878788,0.556975334,0.135857461
974,6,1.6700469,80,0.007272727,0.50299371,0.162583519
975,0,1.0445806,43,0,0.26763617,0.080178174
976,6,1.6700469,80,0.007272727,0.50299371,0.162583519
977,5,0.98510355,23,0.006060606,0.245255473,0.035634744
978,1,0.98510355,23,0.001212121,0.245255473,0.035634744
979,2,0.69804502,14,0.002424242,0.137237839,0.0155902
