Ref,Choice R3,Integration [HH] R3,Total Connectivity R3,Choice R3 n,Integration [HH] R3 n,Total Connectivity R3 n
4083,0,1,36,0,0.336879431,0.153439153
4084,16,1.4382962,81,0.133333333,0.558358894,0.391534392
4085,10,1.1768752,57,0.083333333,0.426257857,0.264550265
4086,16,1.4028426,62,0.133333333,0.540443511,0.291005291
4087,44,1.7812788,98,0.366666667,0.731674571,0.481481481
4088,12,1.2222222,30,0.1,0.449172564,0.121693122
4089,6,0.84912294,19,0.05,0.260638363,0.063492063
4090,0,0.42239243,12,0,0.045003264,0.026455026
4091,0,1,30,0,0.336879431,0.121693122
4092,28,1.7495173,76,0.233333333,0.715624876,0.365079365
4093,41,1.8344558,110,0.341666667,0.758545927,0.544973545
4094,21,1.6666666,85,0.175,0.673758831,0.412698413
4095,36,1.6857162,115,0.3,0.683384959,0.571428571
4096,40,1.7265038,103,0.333333333,0.703995714,0.507936508
4097,12,1.2063863,29,0.1,0.441170381,0.116402116
4098,8,0.98558021,22,0.066666667,0.329592835,0.079365079
4099,6,0.8619656,19,0.05,0.267128005,0.063492063
4100,6,0.84912294,16,0.05,0.260638363,0.047619048
4101,6,0.8619656,20,0.05,0.267128005,0.068783069
4102,8,1,29,0.066666667,0.336879431,0.116402116
4103,14,1.3076391,53,0.116666667,0.49233536,0.243386243
4104,12,1.2222222,27,0.1,0.449172564,0.105820106
4105,6,0.84912294,17,0.05,0.260638363,0.052910053
4106,0,0.42239243,12,0,0.045003264,0.026455026
4107,14,1.3076391,53,0.116666667,0.49233536,0.243386243
4108,8,1,29,0.066666667,0.336879431,0.116402116
4109,6,0.8619656,20,0.05,0.267128005,0.068783069
4110,6,0.84912294,16,0.05,0.260638363,0.047619048
4111,6,0.8619656,20,0.05,0.267128005,0.068783069
4112,8,1,26,0.066666667,0.336879431,0.100529101
4113,14,1.3270249,30,0.116666667,0.502131376,0.121693122
4114,36,1.6741856,98,0.3,0.677558326,0.481481481
4115,64,1.9756846,142,0.533333333,0.829911544,0.714285714
4116,40,1.7269484,84,0.333333333,0.704220379,0.407407407
4117,36,1.6673985,87,0.3,0.674128674,0.423280423
4118,40,1.7325417,103,0.333333333,0.707046781,0.507936508
4119,27,1.6037242,77,0.225,0.641952831,0.37037037
4120,11,1.3873369,61,0.091666667,0.532608184,0.285714286
4121,3,0.98558021,31,0.025,0.329592835,0.126984127
4122,2,0.98558021,30,0.016666667,0.329592835,0.121693122
4123,9,1.3845592,55,0.075,0.531204559,0.253968254
4124,48,1.8470125,134,0.4,0.764891068,0.671957672
4125,44,1.787379,112,0.366666667,0.734757119,0.555555556
4126,32,1.6037242,69,0.266666667,0.641952831,0.328042328
4127,14,1.3006579,43,0.116666667,0.488807625,0.19047619
4128,8,1,28,0.066666667,0.336879431,0.111111111
4129,6,0.8619656,21,0.05,0.267128005,0.074074074
4130,6,0.8619656,21,0.05,0.267128005,0.074074074
4131,8,1,28,0.066666667,0.336879431,0.111111111
4132,14,1.3006579,43,0.116666667,0.488807625,0.19047619
4133,32,1.6037242,69,0.266666667,0.641952831,0.328042328
4134,14,1.3006579,45,0.116666667,0.488807625,0.201058201
4135,8,1.0445806,43,0.066666667,0.359406862,0.19047619
4136,10,1.1768752,59,0.083333333,0.426257857,0.275132275
4137,24,1.6741856,103,0.2,0.677558326,0.507936508
4138,84,2.0631814,185,0.7,0.874125353,0.941798942
4139,66,1.9768722,162,0.55,0.830511662,0.82010582
4140,0,0.68957245,28,0,0.180014445,0.111111111
4141,12,1.3076391,63,0.1,0.49233536,0.296296296
4142,40,1.7265038,94,0.333333333,0.703995714,0.46031746
4143,16,1.3845592,46,0.133333333,0.531204559,0.206349206
4144,8,1.0445806,39,0.066666667,0.359406862,0.169312169
4145,8,1,31,0.066666667,0.336879431,0.126984127
4146,12,1.2063863,31,0.1,0.441170381,0.126984127
4147,36,1.6828449,61,0.3,0.681934036,0.285714286
4148,20,1.5405476,56,0.166666667,0.610028485,0.259259259
4149,10,1.1191936,36,0.083333333,0.397110239,0.153439153
4150,6,0.8619656,24,0.05,0.267128005,0.08994709
4151,4,0.70398736,11,0.033333333,0.187298575,0.021164021
4152,0,0.33333334,7,0,0,0
4153,12,1.2052853,37,0.1,0.440614024,0.158730159
4154,10,1.1365665,42,0.083333333,0.405889099,0.185185185
4155,16,1.4028426,57,0.133333333,0.540443511,0.264550265
4156,16,1.3006579,42,0.133333333,0.488807625,0.185185185
4157,20,1.4635203,52,0.166666667,0.571105115,0.238095238
4158,0,0.33333334,7,0,0,0
4159,4,0.70398736,10,0.033333333,0.187298575,0.015873016
4160,6,0.84912294,17,0.05,0.260638363,0.052910053
4161,8,1,26,0.066666667,0.336879431,0.100529101
4162,14,1.2989333,35,0.116666667,0.487936152,0.148148148
4163,12,1.2222222,23,0.1,0.449172564,0.084656085
4164,8,0.98558021,21,0.066666667,0.329592835,0.074074074
4165,6,0.8619656,19,0.05,0.267128005,0.063492063
4166,6,0.84912294,15,0.05,0.260638363,0.042328042
4167,6,0.84912294,15,0.05,0.260638363,0.042328042
4168,6,0.8619656,19,0.05,0.267128005,0.063492063
4169,8,0.98558021,21,0.066666667,0.329592835,0.074074074
4170,12,1.2222222,23,0.1,0.449172564,0.084656085
4171,12,1.2222222,24,0.1,0.449172564,0.08994709
4172,8,1,27,0.066666667,0.336879431,0.105820106
4173,8,1.0207884,31,0.066666667,0.347384207,0.126984127
4174,14,1.3057258,32,0.116666667,0.491368532,0.132275132
4175,20,1.569167,47,0.166666667,0.624490416,0.211640212
4176,10,1.1768752,57,0.083333333,0.426257857,0.264550265
4177,12,1.2552096,66,0.1,0.465841729,0.312169312
4178,26,1.7265038,106,0.216666667,0.703995714,0.523809524
4179,20,1.550553,50,0.166666667,0.615084405,0.227513228
4180,12,1.2552096,54,0.1,0.465841729,0.248677249
4181,16,1.4028426,65,0.133333333,0.540443511,0.306878307
4182,20,1.569167,45,0.166666667,0.624490416,0.201058201
4183,10,1.1365665,41,0.083333333,0.405889099,0.17989418
4184,8,1.0445806,39,0.066666667,0.359406862,0.169312169
4185,14,1.3057258,33,0.116666667,0.491368532,0.137566138
4186,32,1.6037242,69,0.266666667,0.641952831,0.328042328
4187,30,1.787379,119,0.25,0.734757119,0.592592593
4188,74,2.0609944,141,0.616666667,0.87302022,0.708994709
4189,44,1.8839941,115,0.366666667,0.783578579,0.571428571
4190,16,1.3873683,47,0.133333333,0.532624051,0.211640212
4191,8,1.0207884,35,0.066666667,0.347384207,0.148148148
4192,6,0.8870222,27,0.05,0.279789585,0.105820106
4193,8,1,29,0.066666667,0.336879431,0.116402116
4194,14,1.3006579,45,0.116666667,0.488807625,0.201058201
4195,17,1.5405476,62,0.141666667,0.610028485,0.291005291
4196,24,1.5365106,70,0.2,0.607988512,0.333333333
4197,28,1.6673985,83,0.233333333,0.674128674,0.402116402
4198,22,1.6132691,63,0.183333333,0.646776052,0.296296296
4199,20,1.4644111,54,0.166666667,0.571555253,0.248677249
4200,16,1.3006579,43,0.133333333,0.488807625,0.19047619
4201,21,1.606352,67,0.175,0.643280709,0.317460317
4202,16,1.5364467,66,0.133333333,0.607956222,0.312169312
4203,12,1.2063863,31,0.1,0.441170381,0.126984127
4204,8,1,28,0.066666667,0.336879431,0.111111111
4205,8,1.0207884,34,0.066666667,0.347384207,0.142857143
4206,14,1.3076391,54,0.116666667,0.49233536,0.248677249
4207,12,1.2063863,30,0.1,0.441170381,0.121693122
4208,8,0.98558021,22,0.066666667,0.329592835,0.079365079
4209,6,0.8619656,19,0.05,0.267128005,0.063492063
4210,6,0.84912294,17,0.05,0.260638363,0.052910053
4211,6,0.8870222,28,0.05,0.279789585,0.111111111
4212,10,1.1365665,45,0.083333333,0.405889099,0.201058201
4213,22,1.6037242,71,0.183333333,0.641952831,0.338624339
4214,64,1.9812206,160,0.533333333,0.832708991,0.80952381
4215,76,2.0655131,182,0.633333333,0.875303606,0.925925926
4216,31,1.9594067,116,0.258333333,0.82168601,0.576719577
4217,11,1.4724894,90,0.091666667,0.575637373,0.439153439
4218,4,1.1365665,56,0.033333333,0.405889099,0.259259259
4219,11,1.4635203,75,0.091666667,0.571105115,0.35978836
4220,24,1.787379,133,0.2,0.734757119,0.666666667
4221,53,2.0229185,147,0.441666667,0.853779739,0.740740741
4222,20,1.8344558,116,0.166666667,0.758545927,0.576719577
4223,50,1.9805739,135,0.416666667,0.832382201,0.677248677
4224,31,1.7307693,98,0.258333333,0.706151153,0.481481481
4225,32,1.7669872,76,0.266666667,0.724452751,0.365079365
4226,24,1.6261337,69,0.2,0.65327678,0.328042328
4227,0,1.2241485,52,0,0.45014596,0.238095238
4228,0,0.68957245,29,0,0.180014445,0.116402116
4229,12,1.3304729,65,0.1,0.503873716,0.306878307
4230,14,1.3006579,44,0.116666667,0.488807625,0.195767196
4231,8,1,27,0.066666667,0.336879431,0.105820106
4232,6,0.84912294,17,0.05,0.260638363,0.052910053
4233,4,0.70398736,10,0.033333333,0.187298575,0.015873016
4234,0,0.33333334,7,0,0,0
4235,0,1,28,0,0.336879431,0.111111111
4236,0,0.68957245,26,0,0.180014445,0.100529101
4237,12,1.3006579,45,0.1,0.488807625,0.201058201
4238,36,1.6734514,60,0.3,0.67718732,0.28042328
4239,32,1.6132691,58,0.266666667,0.646776052,0.26984127
4240,32,1.606352,60,0.266666667,0.643280709,0.28042328
4241,10,1.3988512,40,0.083333333,0.53842658,0.174603175
4242,3,0.98558021,28,0.025,0.329592835,0.111111111
4243,3,0.98510355,24,0.025,0.329351969,0.08994709
4244,8,1.3057258,38,0.066666667,0.491368532,0.164021164
4245,22,1.569167,47,0.183333333,0.624490416,0.211640212
4246,32,1.6261337,50,0.266666667,0.65327678,0.227513228
4247,26,1.5395753,76,0.216666667,0.609537163,0.365079365
4248,34,1.7820429,111,0.283333333,0.732060685,0.55026455
4249,28,1.5395753,76,0.233333333,0.609537163,0.365079365
4250,0,1.0207884,35,0,0.347384207,0.148148148
4251,28,1.6812503,54,0.233333333,0.681128254,0.248677249
4252,0,1,36,0,0.336879431,0.153439153
4253,54,1.8344153,119,0.45,0.758525462,0.592592593
4254,58,1.8962001,97,0.483333333,0.789746504,0.476190476
4255,62,1.9756846,137,0.516666667,0.829911544,0.687830688
4256,18,1.5,90,0.15,0.589539006,0.439153439
4257,8,1.0697098,53,0.066666667,0.372105128,0.243386243
4258,8,1.0952908,60,0.066666667,0.385031697,0.28042328
4259,20,1.5598243,93,0.166666667,0.619769371,0.455026455
4260,36,1.6741856,102,0.3,0.677558326,0.502645503
4261,108,2.1787345,158,0.9,0.932516548,0.798941799
4262,39,1.7269484,84,0.325,0.704220379,0.407407407
4263,28,1.6503496,117,0.233333333,0.665513538,0.582010582
4264,40,1.9309677,134,0.333333333,0.807315239,0.671957672
4265,36,1.6857162,111,0.3,0.683384959,0.55026455
4266,35,1.6673985,90,0.291666667,0.674128674,0.439153439
4267,14,1.4135897,75,0.116666667,0.545874227,0.35978836
4268,9,1.2552096,60,0.075,0.465841729,0.28042328
4269,19,1.6037242,73,0.158333333,0.641952831,0.349206349
4270,36,1.6673985,91,0.3,0.674128674,0.444444444
4271,16,1.4666082,63,0.133333333,0.57266549,0.296296296
4272,7,1.0207884,39,0.058333333,0.347384207,0.169312169
4273,5,0.8870222,31,0.041666667,0.279789585,0.126984127
4274,8,1.1191936,41,0.066666667,0.397110239,0.17989418
4275,19,1.606352,69,0.158333333,0.643280709,0.328042328
4276,41,1.8,80,0.341666667,0.741134752,0.386243386
4277,54,1.8839605,124,0.45,0.7835616,0.619047619
4278,44,1.7914909,118,0.366666667,0.73683494,0.587301587
4279,60,1.9309677,130,0.5,0.807315239,0.650793651
4280,60,1.9345245,150,0.5,0.809112558,0.756613757
4281,36,1.6741856,100,0.3,0.677558326,0.492063492
4282,68,1.9787503,154,0.566666667,0.831460701,0.777777778
4283,50,2.260854,110,0.416666667,0.974013104,0.544973545
4284,56,2.1603272,130,0.466666667,0.923214986,0.650793651
4285,31,1.9912097,103,0.258333333,0.837756675,0.507936508
4286,48,2.0789747,141,0.4,0.88210601,0.708994709
4287,44,1.9851656,128,0.366666667,0.834702475,0.64021164
4288,20,1.7821976,113,0.166666667,0.732138858,0.560846561
4289,5,1.2552096,72,0.041666667,0.465841729,0.343915344
4290,9,1.3873369,70,0.075,0.532608184,0.333333333
4291,52,2.2004662,121,0.433333333,0.943497992,0.603174603
4292,0,1.4666082,75,0,0.57266549,0.35978836
4293,40,1.7307693,89,0.333333333,0.706151153,0.433862434
4294,49,1.9174613,104,0.408333333,0.800490196,0.513227513
4295,36,1.6700469,87,0.3,0.675466961,0.423280423
4296,12,1.2063863,29,0.1,0.441170381,0.116402116
4297,8,0.98558021,22,0.066666667,0.329592835,0.079365079
4298,6,0.8619656,19,0.05,0.267128005,0.063492063
4299,6,0.84912294,15,0.05,0.260638363,0.042328042
4300,6,0.84912294,14,0.05,0.260638363,0.037037037
4301,6,0.84912294,14,0.05,0.260638363,0.037037037
4302,6,0.84912294,14,0.05,0.260638363,0.037037037
4303,6,0.84912294,14,0.05,0.260638363,0.037037037
4304,6,0.84912294,14,0.05,0.260638363,0.037037037
4305,6,0.84912294,14,0.05,0.260638363,0.037037037
4306,6,0.84912294,15,0.05,0.260638363,0.042328042
4307,6,0.8619656,20,0.05,0.267128005,0.068783069
4308,8,1,27,0.066666667,0.336879431,0.105820106
4309,14,1.2989333,36,0.116666667,0.487936152,0.153439153
4310,16,1.3057258,31,0.133333333,0.491368532,0.126984127
4311,16,1.3057258,33,0.133333333,0.491368532,0.137566138
4312,12,1.2052853,34,0.1,0.440614024,0.142857143
4313,10,1.1191936,33,0.083333333,0.397110239,0.137566138
4314,14,1.3057258,35,0.116666667,0.491368532,0.148148148
4315,0,0.58170414,16,0,0.125506522,0.047619048
4316,8,1.1,29,0.066666667,0.387411346,0.116402116
4317,16,1.2989333,38,0.133333333,0.487936152,0.164021164
4318,18,1.3845592,42,0.15,0.531204559,0.185185185
4319,26,1.569167,44,0.216666667,0.624490416,0.195767196
4320,11,1.2989333,38,0.091666667,0.487936152,0.164021164
4321,5,0.98558021,26,0.041666667,0.329592835,0.100529101
4322,4,0.8619656,23,0.033333333,0.267128005,0.084656085
4323,7,1,29,0.058333333,0.336879431,0.116402116
4324,15,1.3988512,38,0.125,0.53842658,0.164021164
4325,28,1.569167,44,0.233333333,0.624490416,0.195767196
4326,0,1.1191936,37,0,0.397110239,0.158730159
4327,24,1.4864661,43,0.2,0.582700067,0.19047619
4328,24,1.471094,50,0.2,0.574932251,0.227513228
4329,0,1.1058542,35,0,0.390369585,0.148148148
4330,14,1.3076391,49,0.116666667,0.49233536,0.222222222
4331,10,1.1191936,36,0.083333333,0.397110239,0.153439153
4332,12,1.2052853,37,0.1,0.440614024,0.158730159
4333,22,1.4644111,52,0.183333333,0.571555253,0.238095238
4334,24,1.5405476,54,0.2,0.610028485,0.248677249
4335,10,1.2063863,34,0.083333333,0.441170381,0.142857143
4336,10,1.1191936,39,0.083333333,0.397110239,0.169312169
4337,16,1.3873683,47,0.133333333,0.532624051,0.211640212
4338,12,1.2989333,41,0.1,0.487936152,0.17989418
4339,16,1.4864661,45,0.133333333,0.582700067,0.201058201
4340,16,1.3873369,47,0.133333333,0.532608184,0.211640212
4341,8,1.0207884,33,0.066666667,0.347384207,0.137566138
4342,6,0.8619656,21,0.05,0.267128005,0.074074074
4343,6,0.84912294,15,0.05,0.260638363,0.042328042
4344,6,0.84912294,15,0.05,0.260638363,0.042328042
4345,6,0.8619656,20,0.05,0.267128005,0.068783069
4346,8,1,26,0.066666667,0.336879431,0.100529101
4347,14,1.3057258,31,0.116666667,0.491368532,0.126984127
4348,32,1.6261337,49,0.266666667,0.65327678,0.222222222
4349,23,1.6008096,41,0.191666667,0.640480028,0.17989418
4350,9,1.3988512,39,0.075,0.53842658,0.169312169
4351,2,0.98558021,28,0.016666667,0.329592835,0.111111111
4352,3,0.98510355,23,0.025,0.329351969,0.084656085
4353,9,1.3270249,32,0.075,0.502131376,0.132275132
4354,18,1.3845592,46,0.15,0.531204559,0.206349206
4355,18,1.3845592,43,0.15,0.531204559,0.19047619
4356,24,1.4864661,38,0.2,0.582700067,0.164021164
4357,13,1.3270249,31,0.108333333,0.502131376,0.126984127
4358,14,1.3057258,37,0.116666667,0.491368532,0.158730159
4359,9,1.2063863,31,0.075,0.441170381,0.126984127
4360,8,1.1191936,37,0.066666667,0.397110239,0.158730159
4361,15,1.3845592,56,0.125,0.531204559,0.259259259
4362,23,1.471094,56,0.191666667,0.574932251,0.259259259
4363,36,1.6741856,96,0.3,0.677558326,0.470899471
4364,0,1.238816,52,0,0.457557729,0.238095238
4365,40,1.7925211,63,0.333333333,0.73735552,0.296296296
4366,32,1.606352,64,0.266666667,0.643280709,0.301587302
4367,16,1.3873369,54,0.133333333,0.532608184,0.248677249
4368,8,1.0207884,34,0.066666667,0.347384207,0.142857143
4369,6,0.8870222,27,0.05,0.279789585,0.105820106
4370,8,1,31,0.066666667,0.336879431,0.126984127
4371,14,1.3076391,53,0.116666667,0.49233536,0.243386243
4372,0,1.1365665,46,0,0.405889099,0.206349206
4373,20,1.4803609,77,0.166666667,0.579614993,0.37037037
4374,20,1.4896638,83,0.166666667,0.584315926,0.402116402
4375,28,1.5365106,73,0.233333333,0.607988512,0.349206349
4376,14,1.3076391,53,0.116666667,0.49233536,0.243386243
4377,8,1.0207884,36,0.066666667,0.347384207,0.153439153
4378,8,1.0445806,39,0.066666667,0.359406862,0.169312169
4379,16,1.3873369,53,0.133333333,0.532608184,0.243386243
4380,14,1.3076391,53,0.116666667,0.49233536,0.243386243
4381,8,1.0207884,36,0.066666667,0.347384207,0.153439153
4382,8,1.0445806,41,0.066666667,0.359406862,0.17989418
4383,16,1.4028426,66,0.133333333,0.540443511,0.312169312
4384,36,1.6684235,78,0.3,0.674646626,0.375661376
4385,44,1.8833622,121,0.366666667,0.783259268,0.603174603
4386,27,1.7257152,93,0.225,0.703597219,0.455026455
4387,24,1.7325417,110,0.2,0.707046781,0.544973545
4388,52,1.8337219,111,0.433333333,0.758175073,0.55026455
4389,14,1.3076391,53,0.116666667,0.49233536,0.243386243
4390,8,1,29,0.066666667,0.336879431,0.116402116
4391,6,0.8619656,20,0.05,0.267128005,0.068783069
4392,6,0.84912294,15,0.05,0.260638363,0.042328042
4393,6,0.84912294,14,0.05,0.260638363,0.037037037
4394,6,0.84912294,14,0.05,0.260638363,0.037037037
4395,6,0.84912294,14,0.05,0.260638363,0.037037037
4396,6,0.84912294,14,0.05,0.260638363,0.037037037
4397,6,0.84912294,15,0.05,0.260638363,0.042328042
4398,6,0.8619656,20,0.05,0.267128005,0.068783069
4399,8,1,28,0.066666667,0.336879431,0.111111111
4400,14,1.2989333,42,0.116666667,0.487936152,0.185185185
4401,14,1.3076391,53,0.116666667,0.49233536,0.243386243
4402,8,1,29,0.066666667,0.336879431,0.116402116
4403,6,0.8619656,21,0.05,0.267128005,0.074074074
4404,6,0.8619656,22,0.05,0.267128005,0.079365079
4405,8,1.0207884,34,0.066666667,0.347384207,0.142857143
4406,16,1.3873369,58,0.133333333,0.532608184,0.26984127
4407,36,1.6741856,97,0.3,0.677558326,0.476190476
4408,64,1.9756846,141,0.533333333,0.829911544,0.708994709
4409,29,1.6037242,71,0.241666667,0.641952831,0.338624339
4410,10,1.3006579,46,0.083333333,0.488807625,0.206349206
4411,7,1.1191936,37,0.058333333,0.397110239,0.158730159
4412,13,1.2989333,39,0.108333333,0.487936152,0.169312169
4413,14,1.3076391,53,0.116666667,0.49233536,0.243386243
4414,8,1,29,0.066666667,0.336879431,0.116402116
4415,6,0.8619656,22,0.05,0.267128005,0.079365079
4416,6,0.8870222,31,0.05,0.279789585,0.126984127
4417,10,1.1768752,56,0.083333333,0.426257857,0.259259259
4418,26,1.7269484,84,0.216666667,0.704220379,0.407407407
4419,0,1,28,0,0.336879431,0.111111111
4420,12,1.4635203,73,0.1,0.571105115,0.349206349
4421,2,1.1191936,47,0.016666667,0.397110239,0.211640212
4422,6,1.3873369,70,0.05,0.532608184,0.333333333
4423,18,1.6684235,90,0.15,0.674646626,0.439153439
4424,37,1.9912097,101,0.308333333,0.837756675,0.497354497
4425,40,2.0147731,99,0.333333333,0.849663712,0.486772487
4426,0,1.2552096,61,0,0.465841729,0.285714286
4427,36,1.6666666,81,0.3,0.673758831,0.391534392
4428,0,0.33333334,7,0,0,0
4429,4,0.70398736,9,0.033333333,0.187298575,0.010582011
4430,6,0.87255627,11,0.05,0.272479673,0.021164021
4431,6,0.84912294,13,0.05,0.260638363,0.031746032
4432,6,0.84912294,14,0.05,0.260638363,0.037037037
4433,6,0.84912294,14,0.05,0.260638363,0.037037037
4434,6,0.84912294,14,0.05,0.260638363,0.037037037
4435,6,0.84912294,14,0.05,0.260638363,0.037037037
4436,6,0.84912294,14,0.05,0.260638363,0.037037037
4437,6,0.84912294,14,0.05,0.260638363,0.037037037
4438,6,0.84912294,15,0.05,0.260638363,0.042328042
4439,6,0.8619656,19,0.05,0.267128005,0.063492063
4440,8,0.98558021,21,0.066666667,0.329592835,0.074074074
4441,12,1.2222222,27,0.1,0.449172564,0.105820106
4442,0,0.63684219,19,0,0.153368834,0.063492063
4443,10,1.2222222,29,0.083333333,0.449172564,0.116402116
4444,0,1.1191936,34,0,0.397110239,0.142857143
4445,0,0.33333334,7,0,0,0
4446,4,0.70398736,9,0.033333333,0.187298575,0.010582011
4447,6,0.87255627,13,0.05,0.272479673,0.031746032
4448,6,0.8870222,25,0.05,0.279789585,0.095238095
4449,10,1.1058542,34,0.083333333,0.390369585,0.142857143
4450,18,1.471094,48,0.15,0.574932251,0.216931217
4451,0,1.1191936,39,0,0.397110239,0.169312169
4452,0,1.1365665,45,0,0.405889099,0.201058201
4453,14,1.3057258,34,0.116666667,0.491368532,0.142857143
4454,8,1,27,0.066666667,0.336879431,0.105820106
4455,6,0.8619656,20,0.05,0.267128005,0.068783069
4456,6,0.84912294,15,0.05,0.260638363,0.042328042
4457,6,0.84912294,14,0.05,0.260638363,0.037037037
4458,6,0.84912294,14,0.05,0.260638363,0.037037037
4459,6,0.84912294,14,0.05,0.260638363,0.037037037
4460,6,0.84912294,15,0.05,0.260638363,0.042328042
4461,6,0.8619656,19,0.05,0.267128005,0.063492063
4462,8,0.98558021,22,0.066666667,0.329592835,0.079365079
4463,12,1.2063863,28,0.1,0.441170381,0.111111111
4464,14,1.2989333,37,0.116666667,0.487936152,0.158730159
4465,8,1.0207884,32,0.066666667,0.347384207,0.132275132
4466,8,1,28,0.066666667,0.336879431,0.111111111
4467,12,1.2063863,29,0.1,0.441170381,0.116402116
4468,22,1.5688319,92,0.183333333,0.624321084,0.44973545
4469,14,1.2123377,49,0.116666667,0.444177737,0.222222222
4470,66,2.0201983,123,0.55,0.85240517,0.613756614
4471,36,1.6684235,80,0.3,0.674646626,0.386243386
4472,30,1.7307693,83,0.25,0.706151153,0.402116402
4473,25,1.6132691,66,0.208333333,0.646776052,0.312169312
4474,15,1.4635203,62,0.125,0.571105115,0.291005291
4475,21,1.6684235,76,0.175,0.674646626,0.365079365
4476,37,1.7852225,90,0.308333333,0.733667398,0.439153439
4477,22,1.6042534,77,0.183333333,0.642220246,0.37037037
4478,10,1.1561403,51,0.083333333,0.415780115,0.232804233
4479,8,1.0445806,44,0.066666667,0.359406862,0.195767196
4480,14,1.31797,61,0.116666667,0.497555761,0.285714286
4481,9,1.3845592,55,0.075,0.531204559,0.253968254
4482,2,1.1365665,48,0.016666667,0.405889099,0.216931217
4483,11,1.4635203,62,0.091666667,0.571105115,0.291005291
4484,28,1.5364467,66,0.233333333,0.607956222,0.312169312
4485,35,1.7379411,81,0.291666667,0.709775201,0.391534392
4486,39,1.8,82,0.325,0.741134752,0.396825397
4487,48,1.7841618,117,0.4,0.733131406,0.582010582
4488,68,2.0201983,135,0.566666667,0.85240517,0.677248677
4489,44,1.787379,116,0.366666667,0.734757119,0.576719577
4490,68,2.0180571,151,0.566666667,0.85132318,0.761904762
4491,32,1.8833622,120,0.266666667,0.783259268,0.597883598
4492,12,1.2726263,70,0.1,0.474642721,0.333333333
4493,6,0.94787496,44,0.05,0.31053965,0.195767196
4494,8,0.98558021,24,0.066666667,0.329592835,0.08994709
4495,12,1.2222222,24,0.1,0.449172564,0.08994709
4496,44,1.8017781,133,0.366666667,0.74203326,0.666666667
4497,48,1.8362781,124,0.4,0.75946677,0.619047619
4498,9,1.3057258,41,0.075,0.491368532,0.17989418
4499,4,0.98510355,24,0.033333333,0.329351969,0.08994709
4500,3,0.98510355,22,0.025,0.329351969,0.079365079
4501,7,1.375,28,0.058333333,0.526374112,0.111111111
4502,17,1.5154221,43,0.141666667,0.597332089,0.19047619
4503,22,1.4666082,72,0.183333333,0.57266549,0.343915344
4504,30,1.7426945,121,0.25,0.712177185,0.603174603
4505,64,1.9756846,144,0.533333333,0.829911544,0.724867725
4506,78,2.019321,156,0.65,0.851961853,0.788359788
4507,44,1.8017781,132,0.366666667,0.74203326,0.661375661
4508,44,1.787379,108,0.366666667,0.734757119,0.534391534
4509,35,1.6684235,73,0.291666667,0.674646626,0.349206349
4510,16,1.3873369,50,0.133333333,0.532608184,0.227513228
4511,8,1.0207884,35,0.066666667,0.347384207,0.148148148
4512,6,0.91666669,37,0.05,0.294769513,0.158730159
4513,10,1.1768752,57,0.083333333,0.426257857,0.264550265
4514,26,1.7269484,84,0.216666667,0.704220379,0.407407407
4515,28,1.550553,50,0.233333333,0.615084405,0.227513228
4516,14,1.2989333,40,0.116666667,0.487936152,0.174603175
4517,8,1.0445806,41,0.066666667,0.359406862,0.17989418
4518,10,1.1561403,51,0.083333333,0.415780115,0.232804233
4519,22,1.6037242,72,0.183333333,0.641952831,0.343915344
4520,72,2.0231106,171,0.6,0.853876811,0.867724868
4521,12,1.2222222,24,0.1,0.449172564,0.08994709
4522,8,0.98558021,21,0.066666667,0.329592835,0.074074074
4523,6,0.8619656,19,0.05,0.267128005,0.063492063
4524,6,0.84912294,15,0.05,0.260638363,0.042328042
4525,6,0.84912294,16,0.05,0.260638363,0.047619048
4526,6,0.8870222,28,0.05,0.279789585,0.111111111
4527,10,1.1365665,44,0.083333333,0.405889099,0.195767196
4528,22,1.6042534,78,0.183333333,0.642220246,0.375661376
4529,12,1.2222222,24,0.1,0.449172564,0.08994709
4530,8,0.98558021,21,0.066666667,0.329592835,0.074074074
4531,6,0.8619656,19,0.05,0.267128005,0.063492063
4532,6,0.84912294,15,0.05,0.260638363,0.042328042
4533,6,0.84912294,14,0.05,0.260638363,0.037037037
4534,6,0.84912294,14,0.05,0.260638363,0.037037037
4535,6,0.84912294,13,0.05,0.260638363,0.031746032
4536,6,0.87255627,11,0.05,0.272479673,0.021164021
4537,4,0.70398736,9,0.033333333,0.187298575,0.010582011
4538,0,0.33333334,7,0,0,0
4539,12,1.2063863,29,0.1,0.441170381,0.116402116
4540,10,1.1191936,32,0.083333333,0.397110239,0.132275132
4541,14,1.3057258,34,0.116666667,0.491368532,0.142857143
4542,24,1.471094,47,0.2,0.574932251,0.211640212
4543,0,1.1365665,43,0,0.405889099,0.19047619
4544,32,1.6037242,70,0.266666667,0.641952831,0.333333333
4545,40,1.7257152,85,0.333333333,0.703597219,0.412698413
4546,36,1.6673985,77,0.3,0.674128674,0.37037037
4547,24,1.5154221,37,0.2,0.597332089,0.158730159
4548,28,1.569167,42,0.233333333,0.624490416,0.185185185
4549,16,1.3873683,41,0.133333333,0.532624051,0.17989418
4550,8,1.0207884,31,0.066666667,0.347384207,0.126984127
4551,6,0.8619656,21,0.05,0.267128005,0.074074074
4552,6,0.84912294,15,0.05,0.260638363,0.042328042
4553,6,0.84912294,14,0.05,0.260638363,0.037037037
