Ref,x1,y1,x2,y2,Choice,Choice R3,Choice R7,Choice [Connectivity Wgt],Choice [Connectivity Wgt] R3,Choice [Connectivity Wgt] R7,Choice [Connectivity Wgt][Norm],Choice [Connectivity Wgt][Norm] R3,Choice [Connectivity Wgt][Norm] R7,Choice [Norm],Choice [Norm] R3,Choice [Norm] R7,Connectivity,Control,Controllability,Entropy,Entropy R3,Entropy R7,Harmonic Mean Depth,Harmonic Mean Depth R3,Harmonic Mean Depth R7,Integration [HH],Integration [HH] R3,Integration [HH] R7,Integration [P-value],Integration [P-value] R3,Integration [P-value] R7,Integration [Tekl],Integration [Tekl] R3,Integration [Tekl] R7,Intensity,Intensity R3,Intensity R7,Line Length,Mean Depth,Mean Depth R3,Mean Depth R7,Mean Depth [Connectivity Wgt],Mean Depth [Connectivity Wgt] R3,Mean Depth [Connectivity Wgt] R7,Node Count,Node Count R3,Node Count R7,RA,RA R3,RA R7,RA [Penn],RA [Penn] R3,RA [Penn] R7,RRA,RRA R3,RRA R7,Relativised Entropy,Relativised Entropy R3,Relativised Entropy R7,Total Connectivity,Total Connectivity R3,Total Connectivity R7,Total Depth,Total Depth R3,Total Depth R7
132,880.131275102,1816.91356056,1009.39711261,1826.30679979,3738,8,72,19092,64,394,0.014952984,0.35457063,0.24253617,0.019107988,0.2857143,0.23999999,2,0.83333331,0.40000001,4.6380377,1.5388472,2.6821752,5.0136418,3.4285715,3.6923077,0.3589184,0.98558021,0.6531356,0.3589184,0.98558021,0.6531356,0.61310214,0.57015699,0.55222481,0.247979,1.7312031,0.78355682,129.60667,19.734825,2.125,4.5999999,18.950563,1.8421053,4.4561405,627,9,26,0.059951439,0.32142857,0.30000001,0.59379327,0.30769232,0.30232558,2.7861485,1.0146308,1.5310757,5.8678451,1.293768,2.3817818,1598,19,57,12354,17,115
133,838.651342793,1759.08350089,907.141487524,1829.44344993,2496,6,44,12742,40,234,0.0099796206,0.40816328,0.24173553,0.012759105,0.40000001,0.25730994,2,1,0.5,4.6436353,1.5491613,2.6680872,4.7195463,2.6666667,2.8235295,0.34086931,0.84912294,0.56602031,0.34086931,0.84912294,0.56602031,0.60974449,0.51139158,0.52073008,0.23579198,2.1688259,0.796444,98.190742,20.726837,2,4.5789475,19.944305,1.7142857,4.4772725,627,7,20,0.063125879,0.40000001,0.39766082,0.58066487,0.33333334,0.26881722,2.9336758,1.1776857,1.766721,5.855648,1.0911623,2.3558202,1598,14,44,12975,12,87
134,424.261877561,1642.31127266,861.802971823,1771.61334052,1250,4,20,6376,18,104,0.0049937265,0.36000001,0.17993079,0.0063897762,0.66666669,0.19047619,2,1.5,0.66666669,4.6468253,1.4575424,2.5778196,4.2255383,1.6,1.9591837,0.32449853,0.70398736,0.47070357,0.32449853,0.70398736,0.47070357,0.60657567,0.36907023,0.4834137,0.22462104,3.6438563,0.74991113,456.24689,21.722044,1.75,4.7333331,20.94055,1.6,4.5588236,627,5,16,0.06631054,0.5,0.53333336,0.56796002,0.40000001,0.1884058,3.0816779,1.42048,2.1244793,5.8449059,0.79481012,2.4892082,1598,10,34,13598,7,71
135,452.24416732,2758.66107814,812.106450949,1749.70714822,0,0,0,1595,4,23,0.0012492149,0.1632653,0.068047337,0,0,0,1,0.5,0.5,4.6500149,1.5,2.5566416,3.8388762,1.3333334,1.5,0.30958262,0.33333334,0.37306449,0.30958262,0.33333334,0.37306449,0.60357672,0,0.4305993,0.21444245,3,0.74828535,1071.2091,22.720448,2,4.818182,21.939299,1.7142857,4.7307692,627,4,12,0.069505431,1,0.76363635,0.55565357,0,0.06666667,3.2301555,3,2.6805017,5.8306494,0.81028318,2.3643036,1598,7,26,14223,6,53
136,1411.58631278,2168.14862166,1429.34017162,2204.02061151,10084,8,88,54934,64,542,0.043024682,0.35457063,0.23442906,0.051547606,0.2857143,0.18924731,2,0.83333331,0.40000001,4.6252785,1.5388472,2.6085691,5.1053414,3.4285715,4.0653358,0.37844062,0.98558021,0.67008275,0.37844062,0.98558021,0.67008275,0.61658752,0.57015699,0.56467235,0.26074895,1.7312031,0.69561845,40.024982,18.76837,2.125,4.9032259,17.976847,1.8421053,4.6323528,627,9,32,0.056858785,0.32142857,0.26021504,0.6068778,0.30769232,0.26666668,2.6424224,1.0146308,1.4923531,5.8477926,1.293768,2.5673382,1598,19,68,11749,17,152
137,1387.01298525,2355.14615611,1426.97290465,2188.64690868,8874,6,66,48720,50,412,0.038157836,0.34602076,0.24494649,0.045362301,0.2857143,0.22,2,1,0.5,4.63832,1.5306391,2.6148157,4.9443374,3,3.4146342,0.3589184,0.8619656,0.61231464,0.3589184,0.8619656,0.61231464,0.61310214,0.52832085,0.54441655,0.24799408,1.7493018,0.71563375,171.22733,19.734825,2.1428571,4.8400002,18.949312,1.8823529,4.7068968,627,8,26,0.059951439,0.38095239,0.31999999,0.59379327,0.27272728,0.25581396,2.7861485,1.1601391,1.6331474,5.8573022,1.2942394,2.5370917,1598,17,58,12354,15,121
138,1347.19744906,2441.52710818,1394.5891146,2334.36286601,7663,6,54,42500,42,322,0.033286288,0.37333333,0.29153463,0.039171886,0.40000001,0.28421053,2,1,0.5,4.6485744,1.5491613,2.6653354,4.7843299,2.6666667,2.9629629,0.34131151,0.84912294,0.57931376,0.34131151,0.84912294,0.57931376,0.60982841,0.51139158,0.52641279,0.236349,2.1688259,0.78833866,117.1757,20.701279,2,4.5999999,19.921778,1.8,4.5319147,627,7,21,0.063044086,0.40000001,0.37894738,0.58120817,0.33333334,0.27272728,2.9298747,1.1776857,1.7261804,5.8767715,1.0911623,2.374064,1598,15,47,12959,12,92
139,1290.28318319,2409.6898766,1352.8900338,2441.34068731,6453,6,48,36284,40,270,0.028417876,0.40816328,0.35502958,0.032986581,0.40000001,0.35294119,2,1,0.5,4.6573615,1.5491613,2.7013369,4.6250448,2.6666667,2.6666667,0.3253513,0.84912294,0.56605929,0.3253513,0.84912294,0.56605929,0.60674381,0.51139158,0.51432478,0.22572201,2.1688259,0.86828685,70.152634,21.667732,2,4.352941,20.894243,1.7142857,4.2564101,627,7,18,0.06613674,0.40000001,0.41911766,0.56909245,0.33333334,0.2962963,3.0736008,1.1776857,1.7665993,5.9034934,1.0911623,2.2008677,1598,14,39,13564,12,74
140,1219.44507405,2409.6898766,1309.98814563,2413.92657423,5242,6,44,30064,40,242,0.023546329,0.40816328,0.39510205,0.026796166,0.40000001,0.36666667,2,1,0.5,4.6668644,1.5491613,2.6993899,4.4873457,2.6666667,2.5263157,0.31081703,0.84912294,0.55227178,0.31081703,0.84912294,0.55227178,0.60382921,0.51139158,0.50749493,0.21607767,2.1688259,0.8824929,90.642136,22.634186,2,4.3125,21.866709,1.7142857,4.0857143,627,7,17,0.069229394,0.40000001,0.44166666,0.55741829,0.33333334,0.29333332,3.2173269,1.1776857,1.8107027,5.9342389,1.0911623,2.201844,1598,14,35,14169,12,69
141,1112.11031231,2464.56107706,1242.06330878,2407.48988161,4032,6,42,23848,40,226,0.018677916,0.40816328,0.41505969,0.020610863,0.40000001,0.40000001,2,1,0.5,4.6768856,1.5491613,2.7028196,4.3694234,2.6666667,2.4000001,0.29752579,0.84912294,0.54915416,0.29752579,0.84912294,0.54915416,0.60106802,0.51139158,0.50266314,0.20728122,2.1688259,0.9201088,141.93274,23.600639,2,4.1999998,22.839174,1.7142857,4,627,7,16,0.072322048,0.40000001,0.45714286,0.54616028,0.33333334,0.30434781,3.361053,1.1776857,1.8209822,5.9683895,1.0911623,2.1438093,1598,14,33,14774,12,63
142,956.423903968,2397.50676584,1127.03389992,2464.79594347,2824,6,42,17640,40,218,0.013815768,0.40816328,0.45369408,0.014435783,0.40000001,0.46153846,2,1,0.5,4.6856732,1.5491613,2.7130978,4.2497482,2.6666667,2.2857144,0.28532469,0.84912294,0.56041682,0.28532469,0.84912294,0.56041682,0.59844607,0.51139158,0.50079393,0.19915381,2.1688259,0.99259681,183.40012,24.567093,2,4,23.81164,1.7142857,3.8387096,627,7,15,0.075414695,0.40000001,0.46153846,0.53529465,0.33333334,0.33333334,3.5047791,1.1776857,1.7843863,6.0070496,1.0911623,1.9886805,1598,14,31,15379,12,56
143,908.739096755,2439.0435028,1020.13614832,2369.12762138,1622,6,42,11458,40,216,0.0089739831,0.40816328,0.47999999,0.008291374,0.40000001,0.46153846,2,1,0.5,4.6920528,1.5491613,2.7130978,4.0899963,2.6666667,2.2857144,0.27408484,0.84912294,0.56041682,0.27408484,0.84912294,0.56041682,0.5959509,0.51139158,0.50079393,0.19156848,2.1688259,0.99259681,131.52008,25.533546,2,4,24.784105,1.7142857,3.7333333,627,7,15,0.078507349,0.40000001,0.46153846,0.52479964,0.33333334,0.33333334,3.6485054,1.1776857,1.7843863,6.0508723,1.0911623,1.9886805,1598,14,30,15984,12,56
144,927.640428944,2332.56242246,993.593830157,2398.05836867,427,6,42,5304,40,216,0.004154129,0.40816328,0.47999999,0.0021827477,0.40000001,0.46153846,2,1,0.5,4.7002587,1.5491613,2.7130978,3.9836154,2.6666667,2.2857144,0.2638292,0.84912294,0.56041682,0.2638292,0.84912294,0.56041682,0.59360248,0.51139158,0.50079393,0.18472247,2.1688259,0.99259681,92.949287,26.487221,2,4,25.746559,1.7142857,3.7333333,627,7,15,0.081559107,0.40000001,0.46153846,0.51489812,0.33333334,0.33333334,3.7903309,1.1776857,1.7843863,6.1063142,1.0911623,1.9886805,1598,14,30,16581,12,56
145,789.299051052,2279.92464143,956.193431303,2352.65319984,115,6,42,3646,40,216,0.0028555719,0.40816328,0.47999999,0.00058785942,0.40000001,0.46153846,2,1,0.5,4.7072201,1.5491613,2.7130978,3.8601618,2.6666667,2.2857144,0.25431338,0.84912294,0.56041682,0.25431338,0.84912294,0.56041682,0.59135777,0.51139158,0.50079393,0.17832318,2.1688259,0.99259681,182.05267,27.440895,2,4,26.709011,1.7142857,3.7333333,627,7,15,0.084610865,0.40000001,0.46153846,0.50531977,0.33333334,0.33333334,3.9321566,1.1776857,1.7843863,6.1664329,1.0911623,1.9886805,1598,14,30,17178,12,56
146,796.234463821,2289.36495813,830.302724661,2223.7782387,1006,6,42,8176,40,216,0.0064034988,0.40816328,0.47999999,0.0051424922,0.40000001,0.46153846,2,1,0.5,4.701622,1.5491613,2.7130978,4.0163631,2.6666667,2.2857144,0.26392844,0.84912294,0.56041682,0.26392844,0.84912294,0.56041682,0.59362555,0.51139158,0.50079393,0.18484557,2.1688259,0.99259681,73.907135,26.477636,2,4,25.739048,1.7142857,3.7333333,627,7,15,0.081528433,0.40000001,0.46153846,0.51508057,0.33333334,0.33333334,3.7889056,1.1776857,1.7843863,6.1152544,1.0911623,1.9886805,1598,14,30,16575,12,56
147,798.775711271,2219.2056055,896.661994543,2258.07301255,2216,6,42,14392,40,218,0.011271913,0.40816328,0.45369408,0.011327796,0.40000001,0.46153846,2,1,0.5,4.6944609,1.5491613,2.7130978,4.1403961,2.6666667,2.2857144,0.27433491,0.84912294,0.56041682,0.27433491,0.84912294,0.56041682,0.59600729,0.51139158,0.50079393,0.19184168,2.1688259,0.99259681,105.32047,25.511183,2,4,24.766582,1.7142857,3.8387096,627,7,15,0.078435786,0.40000001,0.46153846,0.52523285,0.33333334,0.33333334,3.6451795,1.1776857,1.7843863,6.0712185,1.0911623,1.9886805,1598,14,31,15970,12,56
148,883.441022136,2259.59725678,911.160796967,2187.6133373,3426,6,42,20608,40,226,0.016140325,0.40816328,0.41505969,0.017513098,0.40000001,0.40000001,2,1,0.5,4.6874995,1.5491613,2.7028196,4.2939868,2.6666667,2.4000001,0.28559569,0.84912294,0.54915416,0.28559569,0.84912294,0.54915416,0.59850526,0.51139158,0.50266314,0.19942071,2.1688259,0.9201088,77.136703,24.544729,2,4.1999998,23.794117,1.7142857,4,627,7,16,0.075343132,0.40000001,0.45714286,0.53573567,0.33333334,0.30434781,3.5014534,1.1776857,1.8209822,6.0294895,1.0911623,2.1438093,1598,14,33,15365,12,63
149,903.024764454,2168.30664169,910.652238636,2196.50458786,4637,6,44,26828,40,244,0.021011872,0.40816328,0.37654322,0.023703514,0.40000001,0.36666667,2,1,0.5,4.6797571,1.5491613,2.6993899,4.4352174,2.6666667,2.5263157,0.29782051,0.84912294,0.55227178,0.29782051,0.84912294,0.55227178,0.60113031,0.51139158,0.50749493,0.20761393,2.1688259,0.8824929,29.211342,23.578276,2,4.3125,22.821651,1.7142857,4.1666665,627,7,17,0.072250478,0.40000001,0.44166666,0.54660934,0.33333334,0.29333332,3.3577273,1.1776857,1.8107027,5.9915166,1.0911623,2.201844,1598,14,36,14760,12,69
150,901.244938978,2178.21405507,966.391364155,2030.1747009,5847,6,48,33044,40,278,0.025880285,0.40816328,0.3307555,0.029888818,0.40000001,0.3137255,2,1,0.5,4.670506,1.5491613,2.6817327,4.565577,2.6666667,2.7428572,0.31113866,0.84912294,0.56094831,0.31113866,0.84912294,0.56094831,0.60389483,0.51139158,0.51653308,0.21647009,2.1688259,0.82182127,161.73962,22.61182,2,4.5,21.849186,1.7142857,4.3658538,627,7,19,0.069157824,0.40000001,0.41176471,0.55787581,0.33333334,0.27586207,3.2140012,1.1776857,1.7826954,5.9586062,1.0911623,2.312264,1598,14,41,14155,12,81
151,958.100138994,2012.60174916,965.19988096,2036.30142158,7058,6,56,39264,42,332,0.030751832,0.37333333,0.31379962,0.036079232,0.40000001,0.26666668,2,1,0.5,4.6619148,1.5491613,2.660393,4.7266421,2.6666667,3.0573249,0.32570374,0.84912294,0.58441556,0.32570374,0.84912294,0.58441556,0.60681319,0.51139158,0.53008479,0.22618745,2.1688259,0.77011383,24.740267,21.645367,2,4.6666665,20.87672,1.8,4.4130435,627,7,22,0.066065177,0.40000001,0.36666667,0.56955868,0.33333334,0.26666668,3.0702751,1.1776857,1.7111111,5.9293184,1.0911623,2.4018266,1598,15,46,13550,12,98
152,956.002464561,2021.46897591,981.210717896,1976.98785372,8268,6,70,45480,50,408,0.035620246,0.34602076,0.30177516,0.042264536,0.2857143,0.27667984,2,1,0.5,4.6535907,1.5306391,2.6806135,4.9031544,3,3.3802817,0.34169939,0.8619656,0.63135916,0.34169939,0.8619656,0.63135916,0.60990196,0.52832085,0.54414523,0.23687297,1.7493018,0.79425585,51.127548,20.678913,2.1428571,4.5652175,19.904255,1.8823529,4.4038463,627,8,24,0.062972523,0.38095239,0.32411069,0.58168358,0.27272728,0.29914531,2.926549,1.1601391,1.5838845,5.9049811,1.2942394,2.3044016,1598,17,52,12945,15,105
153,976.007517601,1991.28446376,1025.65513864,1768.12451485,9476,8,88,51686,66,512,0.040480826,0.33000001,0.27519485,0.048439618,0.2857143,0.25071225,2,0.83333331,0.40000001,4.6433363,1.5388472,2.6846211,5.0739555,3.4285715,3.9344263,0.35934737,0.98558021,0.68055654,0.35934737,0.98558021,0.68055654,0.61318034,0.57015699,0.56068009,0.24855901,1.7312031,0.78301448,228.61594,19.71246,2.125,4.5925927,18.931789,1.9,4.4262295,627,9,28,0.059879873,0.32142857,0.27635327,0.59427822,0.30769232,0.31205675,2.7828226,1.0146308,1.4693856,5.8890343,1.293768,2.3494174,1598,20,61,12340,17,124
154,2078.56082155,2625.27898974,2286.78148567,2432.18611977,4984,22,172,23850,137,912,0.018679483,0.4384,0.1824,0.025477316,0.48888889,0.23211876,3,1.3333334,0.42857143,4.5240626,1.5531402,2.6305194,5.2868319,4.3636365,5.2732201,0.44838038,1.3270249,0.75529462,0.44838038,1.3270249,0.75529462,0.62801868,0.65321249,0.58763784,0.30218253,1.8982824,0.70617968,283.97305,15.996805,2,4.8461537,15.163329,1.8,4.9299998,627,11,40,0.047989774,0.22222222,0.20242915,0.6464563,0.41176471,0.29577464,2.2302492,0.75356531,1.3239866,5.7914343,1.229477,2.5944467,1598,25,100,10014,20,189
155,1996.46982987,2597.93844028,2123.45447739,2591.95765311,1250,6,40,6374,38,214,0.00499216,0.26297578,0.095344171,0.0063897762,0.2857143,0.1058201,2,1.3333334,0.5,4.5304422,1.5306391,2.6118205,4.9730906,3,3.6761489,0.42047697,0.8619656,0.63952094,0.42047697,0.8619656,0.63952094,0.62363809,0.52832085,0.55478507,0.28377494,1.7493018,0.70132214,127.12541,16.992012,2.1428571,4.8928571,16.159575,1.8823529,4.8208957,627,8,29,0.051174439,0.38095239,0.28835979,0.63106686,0.27272728,0.25850341,2.3782516,1.1601391,1.5636705,5.7556601,1.2942394,2.5280144,1598,17,67,10637,15,137
156,1917.37163705,2571.02504726,2019.13040156,2601.7831965,0,0,0,1595,8,46,0.0012492149,0.1322314,0.038317367,0,0,0,1,0.5,0.5,4.5336323,1.4575424,2.5008578,4.3832159,1.6,2.2641509,0.39576861,0.42239243,0.51724136,0.39576861,0.42239243,0.51724136,0.61956477,0.25192964,0.51559168,0.26728606,1.8219281,0.63975435,106.30574,17.990416,2.25,5.1428571,17.158323,2.090909,4.9795918,627,5,22,0.05436933,0.83333331,0.41428572,0.61623669,0,0.17142858,2.5267289,2.3674667,1.9333333,5.7263522,1.2033685,2.5976632,1598,11,49,11262,9,108
157,2076.8538311,2615.19007964,2111.05836807,2653.21058487,1250,6,40,6374,38,214,0.00499216,0.26297578,0.095344171,0.0063897762,0.2857143,0.1058201,2,1.3333334,0.5,4.5304422,1.5306391,2.6118205,4.9730906,3,3.6761489,0.42047697,0.8619656,0.63952094,0.42047697,0.8619656,0.63952094,0.62363809,0.52832085,0.55478507,0.28377494,1.7493018,0.70132214,51.142048,16.992012,2.1428571,4.8928571,16.159575,1.8823529,4.8208957,627,8,29,0.051174439,0.38095239,0.28835979,0.63106686,0.27272728,0.25850341,2.3782516,1.1601391,1.5636705,5.7556601,1.2942394,2.5280144,1598,17,67,10637,15,137
158,2049.06250808,2737.36831395,2108.49305675,2641.24906028,0,0,0,1595,8,46,0.0012492149,0.1322314,0.038317367,0,0,0,1,0.5,0.5,4.5336323,1.4575424,2.5008578,4.3832159,1.6,2.2641509,0.39576861,0.42239243,0.51724136,0.39576861,0.42239243,0.51724136,0.61956477,0.25192964,0.51559168,0.26728606,1.8219281,0.63975435,113.00841,17.990416,2.25,5.1428571,17.158323,2.090909,4.9795918,627,5,22,0.05436933,0.83333331,0.41428572,0.61623669,0,0.17142858,2.5267289,2.3674667,1.9333333,5.7263522,1.2033685,2.5976632,1598,11,49,11262,9,108
159,2403.82839896,2906.99170248,2514.54754433,2690.5804574,4382,8,142,25122,86,1040,0.01967572,0.25443786,0.084384762,0.022399999,0.17777778,0.09923131,2,0.83333331,0.40000001,4.5031667,1.4754353,2.4646318,5.2606921,3.8709676,5.4475851,0.47768894,1.0207884,0.77429318,0.47768894,1.0207884,0.77429318,0.63239616,0.58639652,0.60167116,0.32045007,1.3524823,0.58681709,243.0896,15.076677,2.3,5.2962961,14.227159,2.0769231,5.4649682,627,11,55,0.045045368,0.2888889,0.1621244,0.66071153,0.23529412,0.23432343,2.0934124,0.97963494,1.2915004,5.7651811,1.5687064,2.8342695,1598,26,157,9438,23,286
160,2406.59638724,2889.01507098,2421.82032282,2929.80821351,3229,6,96,19152,54,666,0.014999976,0.29916897,0.13590451,0.01650607,0.2857143,0.13655761,2,1,0.5,4.5222168,1.5306391,2.5115752,5.0682368,3,4.1921396,0.44833261,0.8619656,0.68635845,0.44833261,0.8619656,0.68635845,0.62801135,0.52832085,0.5756216,0.30202705,1.7493018,0.61994576,43.541344,15.998403,2.1428571,5.1842103,15.162078,2,5.2222223,627,8,39,0.047994889,0.38095239,0.22617353,0.64641863,0.27272728,0.23188406,2.2304869,1.1601391,1.4569647,5.7409062,1.2942394,2.7287202,1598,19,99,10015,15,197
161,2369.92073549,2996.87495942,2422.51225554,2908.37453941,2141,6,70,13456,42,476,0.01053883,0.37333333,0.18364197,0.010944409,0.40000001,0.16091955,2,1,0.5,4.5256233,1.5491613,2.5187275,4.8412428,2.6666667,3.4975712,0.4237788,0.84912294,0.62292242,0.4237788,0.84912294,0.62292242,0.6241681,0.51139158,0.55477023,0.28569934,2.1688259,0.63480121,102.94753,16.867413,2,5.1333332,16.053192,1.8,5.0277777,627,7,31,0.050775718,0.40000001,0.28505749,0.63394141,0.33333334,0.22012578,2.3597217,1.1776857,1.6053363,5.7433848,1.0911623,2.7116935,1598,15,72,10559,12,154
162,2363.00102214,2979.84351353,2423.20457433,3006.11706717,1081,6,58,7876,40,380,0.0061685368,0.40816328,0.22592153,0.0055258786,0.40000001,0.19333333,2,1,0.5,4.5253348,1.5491613,2.5519128,4.6340151,2.6666667,3.1255815,0.40231243,0.84912294,0.58782202,0.40231243,0.84912294,0.58782202,0.62066251,0.51139158,0.5395906,0.27120867,2.1688259,0.67019933,65.68689,17.714058,2,5,16.926157,1.7142857,4.8448277,627,7,26,0.053484984,0.40000001,0.33333334,0.62247878,0.33333334,0.2248062,2.4856303,1.1776857,1.7011951,5.7758093,1.0911623,2.6464355,1598,14,58,11089,12,125
163,2411.44068845,2994.36310242,2431.50853918,3062.1212668,943,6,56,7122,42,338,0.0055779987,0.37333333,0.28154936,0.0048204474,0.40000001,0.26666668,2,1,0.5,4.462688,1.5491613,2.660393,4.59061,2.6666667,3.0573249,0.39952496,0.84912294,0.58441556,0.39952496,0.84912294,0.58441556,0.62019664,0.51139158,0.53008479,0.26560089,2.1688259,0.77011383,70.667442,17.830671,2,4.6666665,17.049437,1.8,4.5714288,627,7,22,0.053858146,0.40000001,0.36666667,0.61984485,0.33333334,0.26666668,2.5029726,1.1776857,1.7111111,5.7697835,1.0911623,2.4018266,1598,15,49,11162,12,98
164,2246.02913149,3314.7282513,2436.35245434,3030.31641515,1828,6,60,11766,50,338,0.0092152115,0.34602076,0.33382717,0.0093444092,0.2857143,0.3508772,2,1,0.5,4.3820949,1.5306391,2.6925986,4.5897541,3,2.909091,0.41714349,0.8619656,0.6109426,0.41714349,0.8619656,0.6109426,0.62309963,0.52832085,0.53032905,0.27230659,1.7493018,0.86858016,342.21786,17.119808,2.1428571,4.3157897,16.319775,1.8823529,4.311111,627,8,20,0.051583387,0.38095239,0.36842105,0.62811869,0.27272728,0.32258064,2.3972566,1.1601391,1.6368151,5.7211227,1.2942394,2.1976831,1598,17,45,10717,15,82
165,3167.34920672,3571.50160282,4048.09644165,3770.80455563,112692,1300,25252,694808,27537,213565,0.54417837,0.1683273,0.41296968,0.57606137,0.085385881,0.37394857,12,3.4194806,0.16,4.3027716,1.2581065,2.5047243,5.7922292,36.627907,32.743809,0.8027069,3.2767136,2.1835639,0.8027069,3.2767136,2.1835639,0.67071944,0.80146891,0.75389248,0.51455992,0.84514016,0.91964507,903.01569,9.376997,2.5028572,3.7336957,8.3516893,2.2902098,3.3756146,627,176,369,0.02680639,0.01727422,0.014897524,0.76021945,0.24207492,0.54000914,1.2457848,0.30518383,0.45796686,6.0492678,2.1810765,2.0376019,1598,572,1017,5870,438,1374
166,2951.40725793,3669.34957675,3275.08147268,3542.89873343,42312,73,3701,235326,2174,28900,0.18430892,0.046133116,0.057340361,0.21629137,0.023693606,0.056641314,4,1.5833334,0.23529412,4.3102994,0.92708039,2.43629,5.6684518,11.660036,19.503656,0.72915208,2.2102714,1.6621041,0.72915208,2.2102714,1.6621041,0.66327673,0.74462926,0.72502625,0.46821862,0.54534143,0.68344146,347.49792,10.222045,2.7341771,4.5773482,9.2227783,2.5700326,4.2440238,627,80,363,0.029510543,0.044466082,0.019819103,0.74295384,0.11612903,0.39795443,1.371456,0.45243317,0.60164702,5.8799691,2.6490219,2.4621387,1598,307,1004,6399,216,1657
167,3225.80227333,3542.89873343,3369.15974529,3573.11264118,392,6,47,4839,270,2146,0.0037899376,0.04083176,0.0048470832,0.0020038339,0.028571429,0.00086580089,2,0.5,0.2857143,4.3320794,1.215248,2.2490854,5.4525051,5.185185,9.6804981,0.66050446,1.3636364,1.3609586,0.66050446,1.3636364,1.3609586,0.65578979,0.65853858,0.7037192,0.42627335,0.83548295,0.52835149,146.50681,11.180511,2.5714285,5.2727275,10.186483,2.626087,5.0021253,627,22,331,0.032577638,0.15714286,0.025974026,0.72347814,0.15384616,0.28024504,1.5139943,0.73333335,0.7347762,5.7696714,2.1543064,2.8777885,1598,115,941,6999,54,1740
168,3304.20094107,3633.54045668,3365.79981158,3469.0424979,13758,72,3140,75727,2192,25785,0.0593099,0.046515081,0.052510943,0.070328437,0.023369037,0.049413025,4,1.4166666,0.23529412,4.3321481,0.92708039,2.4335375,5.7198496,11.660036,19.397493,0.72029346,2.2102714,1.6632601,0.72029346,2.2102714,1.6632601,0.66234189,0.74462926,0.72489268,0.46487364,0.54534143,0.68544954,175.65306,10.335464,2.7341771,4.563025,9.3153944,2.5635178,4.2230072,627,80,358,0.029873483,0.044466082,0.020016996,0.73979253,0.11612903,0.40028289,1.3883231,0.45243317,0.60122889,5.8844361,2.6490219,2.4566829,1598,307,991,6470,216,1629
169,2912.20785972,3742.08673997,3005.16619732,3636.89757412,38651,12,1802,216494,376,17412,0.16955957,0.054934621,0.038183164,0.197577,0.051948052,0.032018479,2,0.58333331,0.2857143,4.3044777,1.1871897,2.2573085,5.3892126,5.2173915,9.7515926,0.66773397,1.3815587,1.365623,0.66773397,1.3815587,1.365623,0.65660578,0.66136289,0.70436907,0.42819411,0.80309892,0.52974439,140.37811,11.070288,2.590909,5.2767859,10.097622,2.6495726,5.0125656,627,23,337,0.03222492,0.15151516,0.025533048,0.72647202,0.14634146,0.27969924,1.4976023,0.72382015,0.73226649,5.7951641,2.201376,2.8739161,1598,117,955,6930,57,1773
170,2687.09191499,3836.08558066,2970.44692519,3698.44441219,38534,22,1402,213446,220,13868,0.16717236,0.2494331,0.038752802,0.19697891,0.2820513,0.03416096,3,1.3333334,0.42857143,4.3011475,1.5164965,2.0313306,5.4038033,5.3333335,9.3800936,0.61621946,1.3006579,1.1649889,0.61621946,1.3006579,1.1649889,0.65063506,0.64624065,0.6861645,0.39484909,1.4153968,0.42301026,315.01611,11.912141,2.2307692,5.8222995,10.96746,2.2142856,5.6347518,627,14,288,0.034918848,0.20512821,0.033722375,0.71096724,0.30434781,0.18636097,1.6227986,0.76884174,0.85837728,5.781177,1.5425942,3.2905352,1598,42,846,7457,29,1671
171,2448.17991,4038.33485851,2735.99458557,3808.05296612,27403,22,552,151520,158,6034,0.11867149,0.40306121,0.030023187,0.14007923,0.40000001,0.026922889,3,1.3333334,0.42857143,4.2970929,1.5566417,1.7685686,5.2824306,4.8000002,7.3569412,0.57037872,1.3057258,0.99305409,0.57037872,1.3057258,0.99305409,0.644988,0.64768547,0.66351217,0.36512771,1.6981546,0.34426335,368.60147,12.789138,2.090909,6.1674876,11.866082,1.8928572,6.053628,627,12,204,0.03772524,0.21818182,0.051163245,0.69529313,0.36842105,0.12364244,1.753221,0.76585758,1.0069945,5.7841196,1.339381,3.690789,1598,28,634,8006,23,1252
172,2397.53627645,4203.60376803,2495.34830917,3989.04847496,19414,8,146,108764,76,1794,0.085184701,0.28733459,0.026639147,0.099240892,0.22222222,0.025745019,2,0.83333331,0.40000001,4.3169732,1.5142466,1.7384336,5.0834041,3.6923077,5.3459787,0.52955025,1,0.82284582,0.52955025,1,0.82284582,0.63965386,0.57812965,0.62885273,0.34055641,1.5142466,0.3407456,235.799,13.698083,2.2222223,6.1588783,12.790989,2,6.1880107,627,10,108,0.040633865,0.30555555,0.097337328,0.6795404,0.26666668,0.11111111,1.888395,1,1.2152945,5.7672467,1.4379251,3.7693059,1598,23,367,8575,20,659
