Ref,Choice R3,Integration [HH] R3,Total Connectivity R3,Choice R3,Integration [HH] R3,Total Connectivity R3
936,109,2.4146974,364,0.08110119,0.748820523,0.613402062
937,100,2.1301131,257,0.074404762,0.646434511,0.429553265
938,55,2.2399478,358,0.040922619,0.685950173,0.603092784
939,70,2.3133886,343,0.052083333,0.712372258,0.577319588
940,60,2.1051285,252,0.044642857,0.637445704,0.420962199
941,22,1.6883124,161,0.016369048,0.487486138,0.264604811
942,81,2.072258,149,0.060267857,0.625619755,0.243986254
943,34,1.6791822,136,0.025297619,0.48420133,0.221649485
944,32,1.7702218,166,0.023809524,0.516955005,0.273195876
945,11,1.5717616,127,0.008184524,0.445554199,0.206185567
946,26,1.4896638,70,0.019345238,0.416017551,0.108247423
947,26,1.4635203,45,0.019345238,0.406611801,0.065292096
948,19,1.3873683,39,0.014136905,0.379214297,0.054982818
949,20,1.3873683,43,0.014880952,0.379214297,0.06185567
950,7,1,26,0.005208333,0.239849283,0.032646048
951,5,0.8619656,21,0.003720238,0.190188104,0.024054983
952,6,1,26,0.004464286,0.239849283,0.032646048
953,19,1.3938289,65,0.014136905,0.381538653,0.099656357
954,16,1.6161586,127,0.011904762,0.461527082,0.206185567
955,196,2.3934538,273,0.145833333,0.741177629,0.457044674
956,84,1.9914135,155,0.0625,0.596534011,0.254295533
957,32,1.6741856,98,0.023809524,0.482403684,0.156357388
958,10,1.6216003,134,0.007440476,0.463484864,0.218213058
959,133,2.3191147,280,0.098958333,0.714432359,0.469072165
960,6,0.84912294,15,0.004464286,0.18556765,0.013745704
961,6,0.84912294,15,0.004464286,0.18556765,0.013745704
962,6,0.8619656,17,0.004464286,0.190188104,0.017182131
963,18,1.2222222,21,0.013392857,0.319799036,0.024054983
964,8,0.98558021,19,0.005952381,0.234661418,0.020618557
965,8,0.98558021,20,0.005952381,0.234661418,0.02233677
966,6,0.8870222,21,0.004464286,0.199202816,0.024054983
967,8,1,26,0.005952381,0.239849283,0.032646048
968,5,1.0207884,29,0.003720238,0.247328407,0.037800687
969,7,1.1191936,31,0.005208333,0.282732032,0.041237113
970,6,0.8870222,24,0.004464286,0.199202816,0.029209622
971,6,0.8619656,19,0.004464286,0.190188104,0.020618557
972,8,0.98558021,19,0.005952381,0.234661418,0.020618557
973,10,1.1365665,33,0.007440476,0.288982349,0.04467354
974,39,1.6132691,56,0.029017857,0.460487515,0.08419244
975,14,1.40625,68,0.010416667,0.386007441,0.104810997
976,11,1.6092162,151,0.008184524,0.459029388,0.24742268
977,10,1.5490618,128,0.007440476,0.437387403,0.20790378
978,30,1.9487677,183,0.022321429,0.581191164,0.302405498
979,22,1.8276744,171,0.016369048,0.537624952,0.281786942
980,22,1.6926663,131,0.016369048,0.489052558,0.213058419
981,8,1.5365106,73,0.005952381,0.432871808,0.113402062
982,441,2.6102371,377,0.328125,0.819170608,0.635738832
983,3,1.9091762,180,0.002232143,0.566947175,0.297250859
984,103,2.1000938,180,0.076636905,0.63563435,0.297250859
985,5,1.8421876,180,0.003720238,0.542846423,0.297250859
986,38,2.0589156,180,0.02827381,0.620819507,0.297250859
987,10,1.7217885,87,0.007440476,0.499529966,0.137457045
988,9,1.7669872,89,0.006696429,0.51579128,0.140893471
989,20,2.0589156,180,0.014880952,0.620819507,0.297250859
990,4,1.4724894,89,0.00297619,0.40983865,0.140893471
991,18,2.0589156,180,0.013392857,0.620819507,0.297250859
992,0,1.3938289,87,0,0.381538653,0.137457045
993,0,1.4724894,89,0,0.40983865,0.140893471
994,96,2.1402705,227,0.071428571,0.650088879,0.378006873
995,31,1.6249448,122,0.023065476,0.464688128,0.197594502
996,6,1.6018455,154,0.004464286,0.456377602,0.25257732
997,108,2.4419932,338,0.080357143,0.75864084,0.568728522
998,0,1.1708162,68,0,0.301304498,0.104810997
999,48,1.9309677,162,0.035714286,0.574787189,0.266323024
1000,10,1.7626089,160,0.007440476,0.514216082,0.262886598
1001,1,1.0207884,42,0.000744048,0.247328407,0.060137457
1002,3,1.2857143,100,0.002232143,0.342641839,0.159793814
1003,1,1.1708162,68,0.000744048,0.301304498,0.104810997
1004,505,2.8179431,315,0.375744048,0.893897812,0.529209622
1005,550,2.7161486,432,0.40922619,0.857274805,0.73024055
1006,63,2.0144928,194,0.046875,0.604837342,0.321305842
1007,11,1.8273257,172,0.008184524,0.537499499,0.283505155
1008,26,1.4896638,91,0.019345238,0.416017551,0.144329897
1009,29,1.7093985,139,0.021577381,0.495072367,0.226804124
1010,8,1.8273257,172,0.005952381,0.537499499,0.283505155
1011,20,1.7797406,165,0.014880952,0.520379621,0.271477663
1012,4,1.0983083,62,0.00297619,0.275218046,0.094501718
1013,8,1.1,35,0.005952381,0.275826675,0.048109966
1014,20,1.8478363,181,0.014880952,0.544878678,0.298969072
1015,18,1.4652896,100,0.013392857,0.407248349,0.159793814
1016,14,1.7890326,170,0.010416667,0.52372264,0.280068729
1017,12,1.8442903,166,0.008928571,0.54360292,0.273195876
1018,51,2.2474272,225,0.037946429,0.688641066,0.374570447
1019,17,1.9305556,167,0.01264881,0.574638926,0.274914089
1020,43,1.8882366,174,0.031994048,0.559413653,0.286941581
1021,15,1.4635203,79,0.011160714,0.406611801,0.12371134
1022,5,1.7951092,166,0.003720238,0.525908842,0.273195876
1023,14,1.5212561,104,0.010416667,0.427383637,0.166666667
1024,6,1.4175341,103,0.004464286,0.390067166,0.164948454
1025,78,2.1681063,225,0.058035714,0.660103474,0.374570447
1026,8,1.3475152,103,0.005952381,0.364876191,0.164948454
1027,6,1.1257849,78,0.004464286,0.28510341,0.121993127
1028,24,1.7890326,168,0.017857143,0.52372264,0.276632302
1029,0,1.013823,64,0,0.244822438,0.097938144
1030,54,2.2631099,238,0.040178571,0.694283292,0.396907216
1031,93,2.0820689,172,0.069196429,0.629149461,0.283505155
1032,20,1.4255327,84,0.014880952,0.392944853,0.132302405
1033,1,1,34,0.000744048,0.239849283,0.046391753
1034,13,1.4255327,84,0.009672619,0.392944853,0.132302405
1035,5,1.2829794,73,0.003720238,0.341657893,0.113402062
1036,47,1.8882366,171,0.034970238,0.559413653,0.281786942
1037,7,1.2829794,73,0.005208333,0.341657893,0.113402062
1038,13,1.7849092,164,0.009672619,0.522239148,0.26975945
1039,9,1.2241485,70,0.006696429,0.320492069,0.108247423
1040,21,1.8351884,164,0.015625,0.540328294,0.26975945
1041,3,1.0952908,70,0.002232143,0.274132428,0.108247423
1042,12,1.5003179,107,0.008928571,0.419850619,0.171821306
1043,22,2.0531211,217,0.016369048,0.618734797,0.360824742
1044,6,1.5594513,151,0.004464286,0.441125274,0.24742268
1045,15,1.7703472,198,0.011160714,0.51700012,0.328178694
1046,10,1.4166186,117,0.007440476,0.389737793,0.189003436
1047,14,1.469555,122,0.010416667,0.408782929,0.197594502
1048,40,1.6100973,118,0.029761905,0.459346384,0.190721649
1049,45,2.1273232,256,0.033482143,0.645430778,0.427835052
1050,8,1.1058542,40,0.005952381,0.277932864,0.056701031
1051,4,0.8870222,23,0.00297619,0.199202816,0.027491409
1052,6,0.98558021,24,0.004464286,0.234661418,0.029209622
1053,20,1.3006579,36,0.014880952,0.348018156,0.049828179
1054,10,1.2241485,49,0.007440476,0.320492069,0.072164948
1055,3,1.3068799,98,0.002232143,0.35025667,0.156357388
1056,47,2.0943713,251,0.034970238,0.633575543,0.419243986
1057,25,1.5688319,100,0.01860119,0.444500169,0.159793814
1058,21,1.4864661,47,0.015625,0.414867102,0.068728522
1059,25,1.5110798,98,0.01860119,0.42372247,0.156357388
1060,23,2.0520608,251,0.017113095,0.618353329,0.419243986
1061,6,2.0520608,251,0.004464286,0.618353329,0.419243986
1062,5,2.0520608,251,0.003720238,0.618353329,0.419243986
1063,21,1.4864661,48,0.015625,0.414867102,0.070446735
1064,8,1.0697098,39,0.005952381,0.264929051,0.054982818
1065,8,1.1208336,68,0.005952381,0.283322061,0.104810997
1066,34,1.8193674,189,0.025297619,0.53463631,0.312714777
1067,19,1.3988512,49,0.014136905,0.383345545,0.072164948
1068,26,1.5717616,103,0.019345238,0.445554199,0.164948454
1069,52,2.1720436,227,0.038690476,0.661520012,0.378006873
1070,10,1.1058542,43,0.007440476,0.277932864,0.06185567
1071,6,0.8870222,23,0.004464286,0.199202816,0.027491409
1072,6,0.8619656,23,0.004464286,0.190188104,0.027491409
1073,8,1.0445806,31,0.005952381,0.25588822,0.041237113
1074,4,1.1460608,85,0.00297619,0.29239815,0.134020619
1075,10,1.6009859,153,0.007440476,0.45606834,0.250859107
1076,64,2.1720436,229,0.047619048,0.661520012,0.381443299
1077,8,1.4226078,117,0.005952381,0.391892551,0.189003436
1078,14,1.4380959,101,0.010416667,0.397464765,0.161512027
1079,152,2.1737089,158,0.113095238,0.662119143,0.259450172
1080,138,2.2341423,118,0.102678571,0.683861505,0.190721649
1081,143,2.1680176,107,0.10639881,0.660071562,0.171821306
1082,9,1.4382962,65,0.006696429,0.397536828,0.099656357
1083,23,1.5226898,79,0.017113095,0.427899445,0.12371134
1084,8,1.0445806,40,0.005952381,0.25588822,0.056701031
1085,6,0.8619656,23,0.004464286,0.190188104,0.027491409
1086,6,0.8870222,22,0.004464286,0.199202816,0.025773196
1087,10,1.1,39,0.007440476,0.275826675,0.054982818
1088,20,1.4931926,95,0.014880952,0.417287121,0.151202749
1089,8,2.0887909,221,0.005952381,0.631567861,0.367697595
1090,6,2.0887909,221,0.004464286,0.631567861,0.367697595
1091,13,1.4221928,78,0.009672619,0.391743244,0.121993127
1092,7,1.1208336,58,0.005208333,0.283322061,0.087628866
1093,19,1.4803609,78,0.014136905,0.41267061,0.121993127
1094,78,2.0201983,123,0.058035714,0.606890032,0.199312715
1095,0,1.2409762,70,0,0.326546237,0.108247423
1096,8,1.5,78,0.005952381,0.419736246,0.121993127
1097,34,1.5785179,84,0.025297619,0.44798494,0.132302405
1098,8,1.0697098,40,0.005952381,0.264929051,0.056701031
1099,6,0.8619656,37,0.004464286,0.190188104,0.051546392
1100,6,1.2724882,90,0.004464286,0.337883433,0.142611684
1101,38,2.0887909,221,0.02827381,0.631567861,0.367697595
1102,25,2.1232336,227,0.01860119,0.643959446,0.378006873
1103,3,1.367028,99,0.002232143,0.371896388,0.158075601
1104,34,1.8391043,107,0.025297619,0.541737132,0.171821306
1105,13,1.6178579,80,0.009672619,0.462138446,0.125429553
1106,7,1.3636364,75,0.005208333,0.370676178,0.116838488
1107,32,1.7265038,92,0.023809524,0.501226408,0.14604811
1108,7,1.1561403,52,0.005208333,0.296024492,0.077319588
1109,14,1.3443909,70,0.010416667,0.363752149,0.108247423
1110,8,1.0697098,40,0.005952381,0.264929051,0.056701031
1111,6,0.8619656,37,0.004464286,0.190188104,0.051546392
1112,6,1.2724882,90,0.004464286,0.337883433,0.142611684
1113,38,2.0887909,221,0.02827381,0.631567861,0.367697595
1114,29,1.7251066,159,0.021577381,0.500723732,0.261168385
1115,78,2.1697667,322,0.058035714,0.660700843,0.541237113
1116,32,2.1385241,225,0.023809524,0.64946057,0.374570447
1117,0,1.25,91,0,0.329792765,0.144329897
1118,15,2.1385241,225,0.011160714,0.64946057,0.374570447
1119,18,1.9022738,273,0.013392857,0.564463871,0.457044674
1120,9,1.4380959,130,0.006696429,0.397464765,0.211340206
1121,97,2.2428508,310,0.072172619,0.686994596,0.520618557
1122,23,2.0441177,233,0.017113095,0.615495608,0.388316151
1123,127,2.4191699,310,0.094494048,0.750429611,0.520618557
1124,12,1.6503496,149,0.008928571,0.473828113,0.243986254
1125,6,1.7499485,224,0.004464286,0.5096612,0.372852234
1126,67,2.2240362,301,0.04985119,0.680225594,0.505154639
1127,13,1.7372102,149,0.009672619,0.505078292,0.243986254
1128,3,1.7339301,176,0.002232143,0.503898197,0.290378007
1129,5,1.7339301,176,0.003720238,0.503898197,0.290378007
1130,17,1.8077145,176,0.01264881,0.530443901,0.290378007
1131,6,1.799947,224,0.004464286,0.527649357,0.372852234
1132,17,1.9742178,236,0.01264881,0.590347447,0.39347079
1133,252,2.5719476,421,0.1875,0.805395045,0.711340206
1134,28,1.9710253,259,0.020833333,0.589198869,0.432989691
1135,11,1.6819378,166,0.008184524,0.485192723,0.273195876
1136,12,1.7213885,159,0.008928571,0.499386057,0.261168385
1137,49,1.9309677,137,0.036458333,0.574787189,0.223367698
1138,148,2.2015169,156,0.110119048,0.672123737,0.256013746
1139,9,2.0485446,240,0.006696429,0.617088292,0.400343643
1140,18,1.5226898,105,0.013392857,0.427899445,0.16838488
1141,12,1.4166186,135,0.008928571,0.389737793,0.219931271
1142,73,2.1121993,301,0.054315476,0.639989593,0.505154639
1143,86,2.0671797,179,0.063988095,0.623792715,0.295532646
1144,1,1.4166186,97,0.000744048,0.389737793,0.154639175
1145,30,1.8337219,144,0.022321429,0.539800685,0.235395189
1146,11,1.5717616,106,0.008184524,0.445554199,0.170103093
1147,40,1.9775612,155,0.029761905,0.591550315,0.254295533
1148,79,2.2495301,322,0.058779762,0.689397634,0.541237113
1149,3,1.4791844,133,0.002232143,0.412247336,0.216494845
1150,33,2.028795,224,0.024553571,0.6099829,0.372852234
1151,10,1.923178,273,0.007440476,0.571984658,0.457044674
1152,2,1.820729,201,0.001488095,0.535126178,0.333333333
1153,4,1.820729,201,0.00297619,0.535126178,0.333333333
1154,5,2.0485446,240,0.003720238,0.617088292,0.400343643
1155,24,2.0485446,240,0.017857143,0.617088292,0.400343643
1156,59,1.8344153,113,0.04389881,0.540050152,0.182130584
1157,30,1.7325417,122,0.022321429,0.503398687,0.197594502
1158,4,1.40625,92,0.00297619,0.386007441,0.14604811
1159,45,1.8815688,162,0.033482143,0.557014752,0.266323024
1160,3,1.40625,92,0.002232143,0.386007441,0.14604811
1161,69,2.1680176,166,0.051339286,0.660071562,0.273195876
1162,7,1.4850357,102,0.005208333,0.414352481,0.163230241
1163,21,1.5598243,110,0.015625,0.44125947,0.176975945
1164,8,1.3845592,53,0.005952381,0.378203656,0.079037801
1165,1,1.3746208,93,0.000744048,0.374628079,0.147766323
1166,1,1.3746208,93,0.000744048,0.374628079,0.147766323
1167,23,1.6597091,122,0.017113095,0.477195417,0.197594502
1168,3,1.3431821,101,0.002232143,0.363317255,0.161512027
1169,2,1.4538981,99,0.001488095,0.403149985,0.158075601
1170,6,1.5346701,99,0.004464286,0.432209644,0.158075601
1171,17,1.6597091,122,0.01264881,0.477195417,0.197594502
1172,5,1.4538981,99,0.003720238,0.403149985,0.158075601
1173,1,1.5763751,156,0.000744048,0.447214016,0.256013746
1174,949,3.089262,551,0.70610119,0.991511278,0.934707904
1175,488,2.8105488,446,0.363095238,0.891237535,0.754295533
1176,101,2.235821,295,0.07514881,0.684465458,0.494845361
1177,40,2.2657812,343,0.029761905,0.695244356,0.577319588
1178,148,2.3473134,297,0.110119048,0.724577516,0.498281787
1179,24,1.8805417,217,0.017857143,0.556645228,0.360824742
1180,63,2.0441177,239,0.046875,0.615495608,0.39862543
1181,23,2.1333411,308,0.017113095,0.647595861,0.517182131
1182,7,1.8962001,133,0.005208333,0.562278713,0.216494845
1183,53,2.0441177,227,0.039434524,0.615495608,0.378006873
1184,17,1.7429162,179,0.01264881,0.507131162,0.295532646
1185,3,1.4652896,123,0.002232143,0.407248349,0.199312715
1186,4,1.5598243,123,0.00297619,0.44125947,0.199312715
1187,63,2.3358655,349,0.046875,0.72045886,0.587628866
1188,3,1.3995763,141,0.002232143,0.383606417,0.23024055
1189,2,2.0915768,335,0.001488095,0.632570155,0.563573883
1190,21,2.1475663,345,0.015625,0.652713718,0.580756014
1191,3,1.5448366,106,0.002232143,0.435867286,0.170103093
1192,20,1.8614054,219,0.014880952,0.549760487,0.364261168
1193,7,1.5448366,106,0.005208333,0.435867286,0.170103093
1194,65,2.1853197,296,0.048363095,0.666296407,0.496563574
1195,14,2.1853197,296,0.010416667,0.666296407,0.496563574
1196,18,2.1358438,338,0.013392857,0.648496268,0.568728522
1197,2,1.4538981,125,0.001488095,0.403149985,0.202749141
1198,41,2.1612132,260,0.030505952,0.657623516,0.434707904
1199,8,1.9684145,275,0.005952381,0.588259571,0.4604811
1200,35,2.1659517,313,0.026041667,0.659328305,0.525773196
1201,9,1.6819378,182,0.006696429,0.485192723,0.300687285
1202,40,1.7488363,148,0.029761905,0.509261059,0.242268041
1203,22,1.3938289,72,0.016369048,0.381538653,0.111683849
1204,10,1.1365665,41,0.007440476,0.288982349,0.058419244
1205,17,1.2123377,47,0.01264881,0.316242851,0.068728522
1206,10,1.3992285,118,0.007440476,0.383481288,0.190721649
1207,75,2.1902361,313,0.055803571,0.668065199,0.525773196
1208,25,2.0918899,306,0.01860119,0.6326828,0.513745704
1209,4,1.2639573,127,0.00297619,0.334814237,0.206185567
1210,5,1.3636364,113,0.003720238,0.370676178,0.182130584
1211,12,1.2241485,53,0.008928571,0.320492069,0.079037801
1212,9,1.1,29,0.006696429,0.275826675,0.037800687
1213,12,1.4382962,103,0.008928571,0.397536828,0.164948454
1214,49,2.1803045,313,0.036458333,0.664492068,0.525773196
1215,6,1.3812032,130,0.004464286,0.376996255,0.211340206
1216,113,2.3056171,270,0.084077381,0.709576275,0.451890034
1217,68,2.5988126,117,0.050595238,0.815060371,0.189003436
1218,0,1.6857162,140,0,0.486552093,0.228522337
1219,76,2.2717273,255,0.056547619,0.697383608,0.426116838
1220,11,1.8289474,236,0.008184524,0.538082944,0.39347079
1221,20,1.7820429,140,0.014880952,0.521207928,0.228522337
1222,55,2.4535639,102,0.040922619,0.762803676,0.163230241
1223,17,1.8880572,159,0.01264881,0.559349109,0.261168385
1224,89,2.222218,161,0.066220238,0.679571453,0.264604811
1225,9,1.7820429,140,0.006696429,0.521207928,0.228522337
1226,0,1.7820429,140,0,0.521207928,0.228522337
1227,0,1.7820429,140,0,0.521207928,0.228522337
1228,2,1.6857162,140,0.001488095,0.486552093,0.228522337
1229,2,1.5887082,115,0.001488095,0.451651144,0.18556701
1230,14,1.5688319,124,0.010416667,0.444500169,0.201030928
1231,22,1.6092162,152,0.016369048,0.459029388,0.249140893
1232,10,1.4516129,92,0.007440476,0.402327829,0.14604811
1233,18,1.7626089,127,0.013392857,0.514216082,0.206185567
1234,11,2.0647817,235,0.008184524,0.622929977,0.391752577
1235,2,1.9432633,222,0.001488095,0.579210825,0.369415808
1236,8,1.1208336,50,0.005952381,0.283322061,0.073883162
1237,0,0.49860358,19,0,0.059459923,0.020618557
1238,5,1,28,0.003720238,0.239849283,0.036082474
1239,6,1.0445806,31,0.004464286,0.25588822,0.041237113
1240,27,1.6666666,71,0.020089286,0.479698544,0.109965636
1241,22,1.550553,58,0.016369048,0.437923898,0.087628866
1242,9,1.4382962,79,0.006696429,0.397536828,0.12371134
1243,5,1.2063863,44,0.003720238,0.314101692,0.063573883
1244,2,1.0445806,41,0.001488095,0.25588822,0.058419244
1245,5,1.2241485,46,0.003720238,0.320492069,0.067010309
1246,24,1.6981779,63,0.017857143,0.491035488,0.096219931
1247,0,1.0445806,41,0,0.25588822,0.058419244
1248,10,1.4635203,60,0.007440476,0.406611801,0.091065292
1249,193,2.2594883,127,0.14360119,0.692980335,0.206185567
1250,20,1.6322472,89,0.014880952,0.467315341,0.140893471
1251,48,1.6071428,64,0.035714286,0.458283432,0.097938144
1252,78,1.8950444,104,0.058035714,0.561862922,0.166666667
1253,16,1.4652896,64,0.011904762,0.407248349,0.097938144
1254,49,1.6261337,47,0.036458333,0.465115863,0.068728522
1255,14,1.3006579,38,0.010416667,0.348018156,0.053264605
1256,10,1.1365665,37,0.007440476,0.288982349,0.051546392
1257,6,0.94787496,29,0.004464286,0.221096052,0.037800687
1258,10,1.1191936,33,0.007440476,0.282732032,0.04467354
1259,41,1.5364467,59,0.030505952,0.432848819,0.089347079
1260,0,0.84615386,27,0,0.184499453,0.034364261
1261,20,1.5598243,76,0.014880952,0.44125947,0.118556701
1262,20,1.5517242,68,0.014880952,0.438345265,0.104810997
1263,8,1.0697098,40,0.005952381,0.264929051,0.056701031
1264,6,0.8619656,23,0.004464286,0.190188104,0.027491409
1265,6,0.84912294,17,0.004464286,0.18556765,0.017182131
1266,6,0.8870222,23,0.004464286,0.199202816,0.027491409
1267,10,1.1561403,44,0.007440476,0.296024492,0.063573883
1268,30,1.5517242,76,0.022321429,0.438345265,0.118556701
1269,53,1.787379,98,0.039434524,0.523127718,0.156357388
1270,40,1.8017781,107,0.029761905,0.528308139,0.171821306
1271,38,1.7426945,89,0.02827381,0.5070514,0.140893471
1272,28,1.5598243,70,0.020833333,0.44125947,0.108247423
1273,5,1.2409762,59,0.003720238,0.326546237,0.089347079
1274,27,1.6794915,86,0.020089286,0.484312608,0.135738832
1275,18,1.5598243,75,0.013392857,0.44125947,0.116838488
1276,11,1.2989333,32,0.008184524,0.34739769,0.042955326
1277,16,1.2052853,29,0.011904762,0.313705581,0.037800687
1278,8,1.0207884,29,0.005952381,0.247328407,0.037800687
1279,10,1.1365665,35,0.007440476,0.288982349,0.048109966
1280,7,0.98510355,20,0.005208333,0.234489928,0.02233677
1281,5,0.91666669,23,0.003720238,0.20986813,0.027491409
1282,10,1.2063863,28,0.007440476,0.314101692,0.036082474
1283,0,0.91666669,26,0,0.20986813,0.032646048
1284,10,1.2829794,71,0.007440476,0.341657893,0.109965636
1285,29,1.6042534,71,0.021577381,0.457243902,0.109965636
1286,0,1.0952908,49,0,0.274132428,0.072164948
1287,0,0.58170414,14,0,0.089357338,0.012027491
1288,153,2.4695284,334,0.113839286,0.768547287,0.56185567
1289,0,1.3034559,102,0,0.349024804,0.163230241
1290,34,1.6700469,80,0.025297619,0.480914688,0.125429553
1291,96,2.0004239,107,0.071428571,0.599775718,0.171821306
1292,7,1.4028426,65,0.005208333,0.384781547,0.099656357
1293,31,1.6684235,83,0.023065476,0.480330631,0.130584192
1294,30,1.8880572,143,0.022321429,0.559349109,0.233676976
1295,2,1.8880572,143,0.001488095,0.559349109,0.233676976
1296,6,1.2196002,69,0.004464286,0.318855709,0.10652921
1297,9,1.4538981,111,0.006696429,0.403149985,0.178694158
1298,20,1.5365106,79,0.014880952,0.432871808,0.12371134
1299,6,0.94787496,40,0.004464286,0.221096052,0.056701031
1300,0,0.42239243,15,0,0.032041139,0.013745704
1301,8,1.1460608,49,0.005952381,0.29239815,0.072164948
1302,8,1,31,0.005952381,0.239849283,0.041237113
1303,12,1.2063863,28,0.008928571,0.314101692,0.036082474
1304,1,1.1058542,29,0.000744048,0.277932864,0.037800687
1305,23,1.3873683,36,0.017113095,0.379214297,0.049828179
1306,10,1.1365665,32,0.007440476,0.288982349,0.042955326
1307,18,1.2052853,35,0.013392857,0.313705581,0.048109966
1308,0,0.63684219,17,0,0.109194571,0.017182131
1309,22,1.3873369,46,0.016369048,0.379203,0.067010309
1310,4,1.8880572,143,0.00297619,0.559349109,0.233676976
1311,14,1.4724894,62,0.010416667,0.40983865,0.094501718
1312,2,1.8496778,200,0.001488095,0.545541202,0.33161512
1313,3,0.94787496,44,0.002232143,0.221096052,0.063573883
1314,9,1.2552096,59,0.006696429,0.331667043,0.089347079
1315,20,1.6071428,76,0.014880952,0.458283432,0.118556701
1316,0,0.58170414,13,0,0.089357338,0.010309278
1317,19,1.4896638,81,0.014136905,0.416017551,0.127147766
1318,2,1.2906152,69,0.001488095,0.344405055,0.10652921
1319,14,1.7081656,143,0.010416667,0.494628802,0.233676976
1320,44,1.7339301,168,0.032738095,0.503898197,0.276632302
1321,10,1.7195774,182,0.007440476,0.49873447,0.300687285
1322,9,1.4652896,100,0.006696429,0.407248349,0.159793814
1323,3,0.94787496,48,0.002232143,0.221096052,0.070446735
1324,12,1.5598243,100,0.008928571,0.44125947,0.159793814
1325,2,1.2552096,62,0.001488095,0.331667043,0.094501718
1326,1,1.7500782,183,0.000744048,0.509707863,0.302405498
1327,29,1.6926663,139,0.021577381,0.489052558,0.226804124
1328,6,1.1460608,66,0.004464286,0.29239815,0.10137457
1329,8,1.2123377,57,0.005952381,0.316242851,0.085910653
1330,1,1.5627899,148,0.000744048,0.442326415,0.242268041
1331,2,1.7195774,182,0.001488095,0.49873447,0.300687285
1332,0,1.4175341,141,0,0.390067166,0.23024055
1333,10,1.3938289,83,0.007440476,0.381538653,0.130584192
1334,10,1.875475,245,0.007440476,0.554822362,0.408934708
1335,4,1.3938289,83,0.00297619,0.381538653,0.130584192
1336,2,0.8870222,33,0.001488095,0.199202816,0.04467354
1337,9,1.2726263,83,0.006696429,0.337933117,0.130584192
1338,17,1.6546941,162,0.01264881,0.47539115,0.266323024
1339,0,0.33333334,10,0,0,0.005154639
1340,4,0.76619166,28,0.00297619,0.155731138,0.036082474
1341,12,1.2552096,59,0.008928571,0.331667043,0.089347079
1342,11,2.0793135,313,0.008184524,0.62815814,0.525773196
